uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
14efd634-4ff4-5a1c-8ce5-e8559c77bf46,math-word-problem,no,,no,yes,"## Solution

$$
\begin{aligned}
& \lim _{n \rightarrow \infty} \frac{\sqrt{\left(n^{3}+1\right)\left(n^{2}+3\right)}-\sqrt{n\left(n^{4}+2\right)}}{2 \sqrt{n}}= \\
& =\lim _{n \rightarrow \infty} \frac{\left(\sqrt{\left(n^{3}+1\right)\left(n^{2}+3\right)}-\sqrt{n\left(n^{4}+2\right)}\right)\left(\sqrt{\left(n^{3}+1\right)\left(n^{2}+3\right)}+\sqrt{n\left(n^{4}+2\right)}\right)}{2 \sqrt{n}\left(\sqrt{\left(n^{3}+1\right)\left(n^{2}+3\right)}+\sqrt{n\left(n^{4}+2\right)}\right)}= \\
& =\lim _{n \rightarrow \infty} \frac{\left(n^{3}+1\right)\left(n^{2}+3\right)-n\left(n^{4}+2\right)}{2\left(\sqrt{n\left(n^{3}+1\right)\left(n^{2}+3\right)}+\sqrt{n^{2}\left(n^{4}+2\right)}\right)}= \\
& =\lim _{n \rightarrow \infty} \frac{n^{5}+3 n^{3}+n^{2}+3-n^{5}-2 n}{2\left(\sqrt{n\left(n^{3}+1\right)\left(n^{2}+3\right)}+\sqrt{n^{2}\left(n^{4}+2\right)}\right)}= \\
& =\lim _{n \rightarrow \infty} \frac{3 n^{3}+n^{2}-2 n+3}{2\left(\sqrt{n\left(n^{3}+1\right)\left(n^{2}+3\right)}+\sqrt{n^{2}\left(n^{4}+2\right)}\right)}= \\
& =\lim _{n \rightarrow \infty} \frac{\frac{1}{n^{3}}\left(3 n^{3}+n^{2}-2 n+3\right)}{\frac{1}{n^{3}} 2\left(\sqrt{n\left(n^{3}+1\right)\left(n^{2}+3\right)}+\sqrt{n^{2}\left(n^{4}+2\right)}\right)}= \\
& =\lim _{n \rightarrow \infty} \frac{3+\frac{1}{n}-\frac{2}{n^{2}}+\frac{3}{n^{3}}}{2\left(\sqrt{\left(1+\frac{1}{n^{3}}\right)\left(1+\frac{3}{n^{2}}\right)}+\sqrt{1+\frac{2}{n^{4}}}\right)}=\frac{3+0-0+0}{2(\sqrt{(1+0)(1+0)}+\sqrt{1+0})}=\frac{3}{4}
\end{aligned}
$$

## Problem Kuznetsov Limits 5-20","## Problem Statement

Calculate the limit of the numerical sequence:

$$
\lim _{n \rightarrow \infty} \frac{\sqrt{\left(n^{3}+1\right)\left(n^{2}+3\right)}-\sqrt{n\left(n^{4}+2\right)}}{2 \sqrt{n}}
$$",,"import Mathlib

open Topology Filter Real Complex TopologicalSpace Finset
open scoped BigOperators

/- ## Problem Statement

Calculate the limit of the numerical sequence:

$$
\lim _{n \rightarrow \infty} \frac{\sqrt{\left(n^{3}+1\right)\left(n^{2}+3\right)}-\sqrt{n\left(n^{4}+2\right)}}{2 \sqrt{n}}
$$ -/
theorem calculus_141748 :
  Tendsto (λ n => (sqrt ((n^3 + 1) * (n^2 + 3)) - sqrt (n * (n^4 + 2))) / (2 * sqrt n)) atTop (𝓝 (3/4)) :=
",,
a5126670-22ee-55ab-a4e9-3eecd34c61b8,math-word-problem,no,,no,no,,Evaluate the limit $\lim_{x \to 0} \frac{x^2}{\sin(\pi \sec^2 x)}$. Use the fact that $\lim_{x \to 0} \sec^2 x = 1$ to simplify the expression and proceed to find the limit.,,"import Mathlib

open Topology Filter Real Complex TopologicalSpace Finset
open scoped BigOperators

/- Evaluate the limit $\lim_{x \to 0} \frac{x^2}{\sin(\pi \sec^2 x)}$. Use the fact that $\lim_{x \to 0} \sec^2 x = 1$ to simplify the expression and proceed to find the limit. -/
theorem calculus_5825 :
  Tendsto (λ x => x ^ 2 / Real.sin (Real.pi / (Real.cos x) ^ 2)) (𝓝[≠] 0) (𝓝 (-1 / Real.pi)) :=
",,
9060c775-b9cd-54d6-aa04-93c1c1c17212,MCQ,no,,no,yes,"［Solution］(a) The condition is equivalent to $1<x<4$.
(b) The condition holds for any positive integer $x$.
(d) The condition is equivalent to $0<x<\sqrt{10}(x \neq 1)$.
Thus, if the positive number $x$ satisfies (c), then $x$ is a positive integer. When $x=2$ or 3, this number not only satisfies (c), but also satisfies (a), (b), and (d). This contradicts the premise that $x$ satisfies only three out of the four conditions.
Therefore, $x$ must not satisfy (c).
Hence, the answer is $(C)$.","6.27 Suppose a positive number $x$ exactly satisfies three of the following four conditions:
(甲) $|x-2.5|<0.5$.
(乙) $|x-3|<1$.
(丙) $|x-4|<1.5$.
(丁) $|x-2.5|>2$.
Then the condition that $x$ does not satisfy is
(A) 甲.
(B) 乙.
(C) 丙.
(D) 丁.
(E) Cannot be determined.
(China Beijing Junior High School Mathematics Competition, 1983)",,"import Mathlib

/- 6.27 Suppose a positive number $x$ exactly satisfies three of the following four conditions:
(甲) $|x-2.5|<0.5$.
(乙) $|x-3|<1$.
(丙) $|x-4|<1.5$.
(丁) $|x-2.5|>2$.
Then the condition that $x$ does not satisfy is
(A) 甲.
(B) 乙.
(C) 丙.
(D) 丁.
(E) Cannot be determined.
(China Beijing Junior High School Mathematics Competition, 1983) -/
theorem inequalities_271326 (x : ℝ) (hx : x > 0) (h : {n | n = 1 ∧ |x - 2.5| < 0.5 ∨ n = 2 ∧ |x - 3| < 1 ∨ n = 3 ∧ |x - 4| < 1.5 ∨ n = 4 ∧ |x - 2.5| > 2}.encard = 3) :
    ¬(|x - 4| < 1.5) := by",,
517d10a9-9f52-5a3c-9501-4f8f4e19d03c,proof,no,,no,no,,"Prove that for $0 \le a, b, c \le 1$, the following inequality holds:
\[
\sum_{\text{cyc}} \frac{a}{7 + b^3 + c^3} \le \frac{1}{3}
\]",,"import Mathlib

/- Prove that for $0 \le a, b, c \le 1$, the following inequality holds:
\[
\sum_{\text{cyc}} \frac{a}{7 + b^3 + c^3} \le \frac{1}{3}
\] -/
theorem inequalities_3154 (a b c : ℝ) (ha : 0 ≤ a) (hb : 0 ≤ b) (hc : 0 ≤ c)
    (h1 : a ≤ 1) (h2 : b ≤ 1) (h3 : c ≤ 1) :
    a / (7 + b ^ 3 + c ^ 3) + b / (7 + a ^ 3 + c ^ 3) +
    c / (7 + a ^ 3 + b ^ 3) ≤ 1 / 3 := by",,
94904de3-d4b3-5cce-a078-02aa984a2af6,proof,yes,yes,yes_generated,yes,"Proof: $\because n>4$,
$$
\begin{aligned}
\therefore & 2^{n}=(1+1)^{n} \\
& =\mathrm{C}_{n}^{0}+\mathrm{C}_{n}^{1}+\mathrm{C}_{n}^{2}+\cdots+\mathrm{C}_{n}^{n-2}+\mathrm{C}_{n}^{n-1}+\mathrm{C}_{n}^{n} \\
& =1+n+\frac{n(n-1)}{2}+\cdots+\frac{n(n-1)}{2}+n+1 \\
& \geqslant 2+2 n+2 \cdot \frac{n(n-1)}{2} \\
& =n^{2}+n+2>n^{2} .
\end{aligned}
$$

Therefore, $2^{n}>n^{2}$.","Example 2 For any natural number $n$ greater than 4, there is always $2^{n}$ $>n^{2}$. $\quad$.","We want to prove that for any natural number $n$ such that $n > 4$, the inequality $2^n > n^2$ holds. We will use mathematical induction.

The hypothesis $n > 4$ implies $n \geq 5$ for natural numbers.

**Base Case:** We first verify the inequality for the smallest value of $n$ satisfying $n \geq 5$, which is $n=5$.
We need to show $2^5 > 5^2$.
$2^5 = 32$ and $5^2 = 25$.
Since $32 > 25$, the base case holds.

**Inductive Hypothesis:** Assume that for some natural number $k$ with $k \geq 5$, the inequality $2^k > k^2$ is true.

**Inductive Step:** We need to prove that the inequality also holds for $k+1$, i.e., $2^{k+1} > (k+1)^2$.

We start with the expression for $2^{k+1}$:
$2^{k+1} = 2 \cdot 2^k$

By the inductive hypothesis, $2^k > k^2$. Multiplying this by 2 (which is positive), we get:
$2 \cdot 2^k > 2 \cdot k^2$

So, $2^{k+1} > 2k^2$.

Now, we need to show that $2k^2$ is sufficiently large compared to $(k+1)^2$ for $k \geq 5$. Specifically, we claim:
$2k^2 \geq (k+1)^2$

Expanding the right side:
$2k^2 \geq k^2 + 2k + 1$

Rearranging the terms to one side:
$k^2 - 2k - 1 \geq 0$

To show this inequality holds for $k \geq 5$, we can analyze the quadratic $f(k) = k^2 - 2k - 1$. The roots of $k^2 - 2k - 1 = 0$ are $k = 1 \pm \sqrt{2}$. Since $1 + \sqrt{2} \approx 2.414$, the quadratic $f(k)$ is non-negative for all $k \geq 1+\sqrt{2}$. As our assumption is $k \geq 5$, which is greater than $1+\sqrt{2}$, the inequality $k^2 - 2k - 1 \geq 0$ holds. Thus, $2k^2 \geq (k+1)^2$ is true for $k \geq 5$.

Now, we combine the inequalities:
We have $2^{k+1} > 2k^2$ and $2k^2 \geq (k+1)^2$.
By the transitivity of inequality, we conclude:
$2^{k+1} > (k+1)^2$

This completes the inductive step.

**Conclusion:**
Since the base case ($n=5$) holds and the inductive step proves that if the inequality holds for $k \geq 5$, it also holds for $k+1$, by the principle of mathematical induction, the inequality $2^n > n^2$ is true for all natural numbers $n \geq 5$. Given the initial condition $n > 4$, this conclusion is established.","import Mathlib

/- Example 2 For any natural number $n$ greater than 4, there is always $2^{n}$ $>n^{2}$. $\quad$. -/
theorem inequalities_308698 (n : ℕ) (h₀ : n > 4) : 2^n > n^2 := by","import Mathlib

theorem inequalities_308698 (n : ℕ) (h₀ : n > 4) : 2^n > n^2 := by
  have h1 : n ≥ 5 := by linarith
  have baseCase : 2 ^ 5 > 5 ^ 2 := by norm_num
  have inductionStep : ∀ k : ℕ, k ≥ 5 → 2 ^ k > k ^ 2 → 2 ^ (k + 1) > (k + 1) ^ 2 := by
    intro k hk h
    have h2 : 2 ^ (k + 1) = 2 * 2 ^ k := by ring
    rw [h2]
    have h3 : 2 * 2 ^ k > 2 * k ^ 2 := by
      nlinarith [h]
    have h4 : 2 * k ^ 2 ≥ (k + 1) ^ 2 := by
      nlinarith [sq_nonneg (k - 1 : ℕ), sq_nonneg (k - 2 : ℕ), sq_nonneg (k - 5 : ℕ), show k ≥ 5 by linarith]
    linarith [h3, h4]
  exact Nat.le_induction baseCase inductionStep n h1",
276f08fc-5429-5e35-b107-7439229e1e97,proof,no,,no,yes,"1. We start with the given inequality to prove:
   \[
   \frac{n(n-1)}{2} \sum_{i < j} x_i x_j > \left(\sum_{i=1}^{n-1} (n-i) x_i \right) \cdot \left(\sum_{j=2}^{n} (j-1) x_j \right)
   \]
   We can rewrite this as:
   \[
   \frac{n(n-1)}{2} \sum_{i < j} x_i x_j - \left(\sum_{i=1}^{n-1} (n-i) x_i \right) \cdot \left(\sum_{j=2}^{n} (j-1) x_j \right) > 0
   \]

2. Define \( a_i = x_{i+1} + x_{i+2} + \ldots + x_n \) for \( 1 \leq i \leq n-1 \). Also, let \( b = \sum_{j=2}^n (j-1) x_j \).

3. The left-hand side (LHS) of the inequality can be expressed as:
   \[
   \frac{n(n-1)}{2} \sum_{i=1}^{n-1} x_i a_i - \left(\sum_{i=1}^{n-1} (n-i) x_i \right) b
   \]

4. Substitute \( a_i \) and \( b \) into the LHS:
   \[
   \frac{n(n-1)}{2} \sum_{i=1}^{n-1} x_i a_i - \left(\sum_{i=1}^{n-1} (n-i) x_i \right) b = \sum_{i=1}^{n-1} \left( \frac{n(n-1)}{2} a_i - (n-i) b \right) x_i
   \]

5. Define \( c_i = \frac{n(n-1)}{2} a_i - (n-i) b \). Then the LHS becomes:
   \[
   \sum_{i=1}^{n-1} c_i x_i
   \]

6. We need to show that \( \sum_{i=1}^{n-1} c_i x_i > 0 \). Note that:
   \[
   \sum_{i=1}^{n-1} a_i = b \quad \text{and} \quad \sum_{i=1}^{n-1} (n-i) = \frac{n(n-1)}{2}
   \]
   Therefore:
   \[
   \sum_{i=1}^{n-1} c_i = \sum_{i=1}^{n-1} \left( \frac{n(n-1)}{2} a_i - (n-i) b \right) = \frac{n(n-1)}{2} b - b \sum_{i=1}^{n-1} (n-i) = 0
   \]

7. Since \( x_i < x_{i+1} \), we have:
   \[
   b = \sum_{j=2}^n (j-1) x_j < \sum_{j=2}^n (j-1) x_n = \frac{n(n-1)}{2} x_n
   \]
   Thus:
   \[
   c_{n-1} = \frac{n(n-1)}{2} x_n - b > 0
   \]

8. We also need to show that:
   \[
   \frac{c_{i+1}}{n-(i+1)} - \frac{c_i}{n-i} = \frac{n(n-1)}{2} \left( \frac{a_{i+1}}{n-(i+1)} - \frac{a_i}{n-i} \right) > 0
   \]
   This implies:
   \[
   \frac{c_1}{n-1} < \frac{c_2}{n-2} < \cdots < \frac{c_{n-1}}{1}
   \]

9. Therefore, there exists a \( k \) such that \( c_1, c_2, \ldots, c_k \leq 0 \) and \( c_{k+1}, c_{k+2}, \ldots, c_{n-1} > 0 \). For all \( i \), we have \( c_i (x_i - x_k) \geq 0 \), i.e., \( c_i x_i \geq c_i x_k \).

10. Hence:
    \[
    \sum_{i=1}^{n-1} c_i x_i > \sum_{i=1}^{n-1} c_i x_k = x_k \sum_{i=1}^{n-1} c_i = 0
    \]
    This completes the proof.

\(\blacksquare\)","Let $ n$ be an integer,$ n \geq 3.$ Let $ x_1, x_2, \ldots, x_n$ be real numbers such that $ x_i < x_{i\plus{}1}$ for $ 1 \leq i \leq n \minus{} 1$. Prove that

\[ \frac{n(n\minus{}1)}{2} \sum_{i < j} x_ix_j > \left(\sum^{n\minus{}1}_{i\equal{}1} (n\minus{}i)\cdot x_i \right) \cdot \left(\sum^{n}_{j\equal{}2} (j\minus{}1) \cdot x_j \right)\]",,"import Mathlib

open Finset Real

/- Let $ n$ be an integer,$ n \geq 3.$ Let $ x_1, x_2, \ldots, x_n$ be real numbers such that $ x_i < x_{i\plus{}1}$ for $ 1 \leq i \leq n \minus{} 1$. Prove that

\[ \frac{n(n\minus{}1)}{2} \sum_{i < j} x_ix_j > \left(\sum^{n\minus{}1}_{i\equal{}1} (n\minus{}i)\cdot x_i \right) \cdot \left(\sum^{n}_{j\equal{}2} (j\minus{}1) \cdot x_j \right)\] -/
theorem inequalities_35611 {n : ℕ} (hn : 3 ≤ n) (x : ℕ → ℝ)
    (hx : ∀ i ∈ Icc 1 (n - 1), x i < x (i + 1)) :
    (n * (n - 1)) / 2 * ∑ i ∈ Icc 1 n, ∑ j ∈ Icc 1 n,
      (if (i < j) then x i * x j else 0) >
    (∑ i ∈ Icc 1 (n - 1), (n - i) * x i) *
    (∑ j ∈ Icc 2 n, (j - 1) * x j) := by",,
99b54685-a414-590b-9095-bb2984a08a48,proof,no,,no,yes,"Prove that for any multiple $a$ of $p$,
$$
N=\frac{a^{p}-1}{a-1}=1+a+a^{2}+\cdots+a^{p-1}>1.
$$

Let $q$ be any prime factor of $N$. Then $a^{p} \equiv 1(\bmod q)$.
Thus, $\delta_{q}(a)=1$ or $p$.
If $a \equiv 1(\bmod q)$, then $N \equiv p(\bmod q)$.
This implies $p=q$, a contradiction (since $N$ and $p$ are coprime).
Hence $\delta_{q}(a)=p \Rightarrow p \mid(q-1)$.
Therefore, $n=\frac{q-1}{p}$ is the desired value.
Now take $a_{1}=p$.
Using the above method, we get a prime $q_{1}=p n_{1}+1$.
Assume we have already found distinct primes
$$
q_{i}=p n_{i}+1(1 \leqslant i \leqslant k).
$$

Take $a_{k+1}=p q_{1} q_{2} \cdots q_{k}$, and we can obtain a prime
$$
q_{k+1}=p n_{k+1}+1
$$
that is coprime (and thus distinct) from $q_{1}, q_{2}, \cdots, q_{k}$.

Therefore, there are infinitely many $n$ such that $p n+1$ is a prime.","Example 6 Let $p$ be a prime. Prove: There exist infinitely many positive integers $n$, such that $p n+1$ is a prime.

保留了原文的换行和格式。",,"import Mathlib

/- Example 6 Let $p$ be a prime. Prove: There exist infinitely many positive integers $n$, such that $p n+1$ is a prime.

保留了原文的换行和格式。 -/
theorem number_theory_323054 (p : ℕ) (hp : p.Prime) :
    ∀ N, ∃ n : ℕ, n > N ∧ (p * n + 1).Prime := by",,
82becd0a-ac2d-57e9-822b-d2b8cb8c17e6,proof,no,,no,yes,"Without loss of generality, we can assume that $a_{1}<\ldots<a_{5}$. By the condition, $a_{i+1}-a_{i} \geq 1$ for all $i=1,2,3,4$. Therefore, $a_{j}-a_{i} \geq j-i$ for all 

$1 \leq i<j \leq 5$. Squaring each of the obtained inequalities and summing them up, we get

$\sum_{K i<j \leq s}\left(a_{j}-a_{i}\right)^{2} \geq \sum_{1<i<j \leq 5}(j-i)^{2}=4 \cdot 1^{2}+3 \cdot 2^{2}+2 \cdot 3^{2}+4^{2}=50, \quad$ that is, $\quad 4 \sum_{i=1}^{5} a_{i}^{2}-2 \sum_{1 \leqslant i<j \leq s} a_{i} a_{j} \geq 50$.

On the other hand, by the condition $\sum_{i=1}^{5} a_{i}^{2}+2 \sum_{1<i<\langle\leq s} a_{i} a_{j}=\left(a_{1}+\ldots+a_{5}\right)^{2}=4 k^{2}$.

Adding (1) and (2), we get $5 \sum_{i=1}^{5} a_{i}^{2}=10 k^{2} \geq 50+4 k^{2}$, from which $6 k^{2} \geq 50$.","Bogdanov I.I.

Each pair of the real numbers $a_{1}, a_{2}, a_{3}, a_{4}, a_{5}$ differ by at least 1. It turns out that for some real $k$ the equalities

$a_{1}+a_{2}+a_{3}+a_{4}+a_{5}=2 k \quad$ and $\quad a_{1}^{2}+a_{2}^{2}+a_{3}^{2}+a_{4}^{2}+a_{5}^{2}=2 k^{2}$ are satisfied. Prove that $k^{2} \geq 25 / 3$.",,"import Mathlib

/- Bogdanov I.I.

Each pair of the real numbers $a_{1}, a_{2}, a_{3}, a_{4}, a_{5}$ differ by at least 1. It turns out that for some real $k$ the equalities

$a_{1}+a_{2}+a_{3}+a_{4}+a_{5}=2 k \quad$ and $\quad a_{1}^{2}+a_{2}^{2}+a_{3}^{2}+a_{4}^{2}+a_{5}^{2}=2 k^{2}$ are satisfied. Prove that $k^{2} \geq 25 / 3$. -/
theorem algebra_229845 (a : Fin 5 → ℝ) (h₀ : ∀ i j, i ≠ j → |a i - a j| ≥ 1)
    (k : ℝ) (h₁ : ∑ i : Fin 5, a i = 2 * k) (h₂ : ∑ i : Fin 5, (a i)^2 = 2 * k^2) :
    k^2 ≥ 25 / 3 := by",,
11dd5cc1-dae4-58d6-9b3c-7303ac1be337,math-word-problem,no,,no,yes,"3. Substituting $x=0,1, \cdots, 97$ into $x f(x-1)=(x-98) f(x)$, we know that $x=0,1, \cdots, 97$ are all roots of $f(x)$. Let $f(x)=x(x-1) \cdots(x-97) g(x)$, then we have
$$
x(x-1) \cdots(x-98) g(x-1) \equiv(x-98) x(x-1) \cdots(x-97) g(x),
$$

i.e., $g(x) \equiv g(x-1)$.
Next, we prove that $g(x) \equiv a$ (a constant). Otherwise, suppose deg $g = n > 0$, then it has $n$ complex roots $x_{1}, x_{2}, \cdots, x_{n}$. Thus, $g\left(x_{i}-1\right)=g\left(x_{i}\right)=0,1 \leqslant i \leqslant n$. Therefore, $x_{1}-1, x_{2}-1, \cdots, x_{n}-1$ are also $n$ roots of $g(x)$. But $\sum_{i=1}^{n} x_{i} \neq \sum_{i=1}^{n}\left(x_{i}-1\right)$, which contradicts Vieta's formulas.
Therefore, $f(x)=a x(x-1) \cdots(x-97)$, where $a$ is a constant.","3. Find the polynomial $f(x)$ that satisfies $x f(x-1)=(x-98) f(x)$.

The above text has been translated into English, preserving the original text's line breaks and format.",,"import Mathlib

/- 3. Find the polynomial $f(x)$ that satisfies $x f(x-1)=(x-98) f(x)$.

The above text has been translated into English, preserving the original text's line breaks and format. -/
theorem algebra_268435 {f : ℝ → ℝ} (hf : ∀ x, x * f (x - 1) = (x - 98) * f x) :
    ∃ p : Polynomial ℝ, p.degree = 97 ∧ ∀ x, f x = p.eval x := by",,
e1b728db-6d61-510e-84de-29402a44d59c,math-word-problem,yes,yes,yes_generated,no,,"If $\mathbf{v} \times \mathbf{w} = \begin{pmatrix} 2 \\ 7 \\ -13 \end{pmatrix},$ then find $\mathbf{w} \times \mathbf{v}.$","We are given that the cross product of two vectors $\mathbf{v}$ and $\mathbf{w}$, where each is a function from the set $\{0, 1, 2\}$ to the real numbers $\mathbb{R}$, is equal to the vector $\begin{pmatrix} 2 \\ 7 \\ -13 \end{pmatrix}$. Specifically, this is stated as:
$$ \text{crossProduct } v w = \begin{pmatrix} 2 \\ 7 \\ -13 \end{pmatrix} $$
Our goal is to prove that the cross product of $\mathbf{w}$ and $\mathbf{v}$ is equal to the vector $\begin{pmatrix} -2 \\ -7 \\ 13 \end{pmatrix}$.

We first establish a general property of the cross product: for any two vectors $\mathbf{a}$ and $\mathbf{b}$, the cross product satisfies $\mathbf{a} \times \mathbf{b} = -(\mathbf{b} \times \mathbf{a})$. This can be shown directly from the definition of the cross product.
Let $\mathbf{v} = \begin{pmatrix} v_0 \\ v_1 \\ v_2 \end{pmatrix}$ and $\mathbf{w} = \begin{pmatrix} w_0 \\ w_1 \\ w_2 \end{pmatrix}$. The cross product $\mathbf{v} \times \mathbf{w}$ is defined as $\begin{pmatrix} v_1 w_2 - v_2 w_1 \\ v_2 w_0 - v_0 w_2 \\ v_0 w_1 - v_1 w_0 \end{pmatrix}$.
Then, the cross product $\mathbf{w} \times \mathbf{v}$ is $\begin{pmatrix} w_1 v_2 - w_2 v_1 \\ w_2 v_0 - w_0 v_2 \\ w_0 v_1 - w_1 v_0 \end{pmatrix}$.
Each component of $\mathbf{w} \times \mathbf{v}$ is the negative of the corresponding component of $\mathbf{v} \times \mathbf{w}$. For instance, the first component of $\mathbf{w} \times \mathbf{v}$ is $w_1 v_2 - w_2 v_1 = -(v_1 w_2 - v_2 w_1)$, which is the negative of the first component of $\mathbf{v} \times \mathbf{w}$. This holds for all components. Therefore, $\mathbf{w} \times \mathbf{v} = -(\mathbf{v} \times \mathbf{w})$.

Using this established property, we can now prove our specific statement. We have:
$$ \text{crossProduct } w v = - (\text{crossProduct } v w) $$
We are given that $\text{crossProduct } v w = \begin{pmatrix} 2 \\ 7 \\ -13 \end{pmatrix}$. Substituting this into the equation above, we get:
$$ \text{crossProduct } w v = - \begin{pmatrix} 2 \\ 7 \\ -13 \end{pmatrix} $$
Performing the scalar multiplication by $-1$:
$$ \text{crossProduct } w v = \begin{pmatrix} -2 \\ -7 \\ 13 \end{pmatrix} $$
This completes the proof.","import Mathlib

open Matrix Finset

/- If $\mathbf{v} \times \mathbf{w} = \begin{pmatrix} 2 \\ 7 \\ -13 \end{pmatrix},$ then find $\mathbf{w} \times \mathbf{v}.$ -/
theorem calculus_22570 (v w : Fin 3 → ℝ)
    (h : crossProduct v w = ![2, 7, -13]) :
    crossProduct w v = ![ -2, -7, 13] := by","import Mathlib

open Matrix Finset

theorem calculus_22570 (v w : Fin 3 → ℝ)
    (h : crossProduct v w = ![2, 7, -13]) :
    crossProduct w v = ![ -2, -7, 13] := by
  have h1 : crossProduct w v = - crossProduct v w := by
    simp [crossProduct]
    all_goals ring_nf
  rw [h1, h]
  all_goals norm_num
  all_goals ring_nf",
