uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
b8aca691-9c0a-597e-bd00-726ed114ac78,proof,no,,no,yes,"90. Let $x=A B_{1}, y=B C_{1}, z=C A_{1}$, the inequality is equivalent to $\sqrt{\frac{x}{x+y}}+\sqrt{\frac{y}{y+z}}+$ $\sqrt{\frac{z}{z+x}} \leqslant \frac{3}{\sqrt{2}}$.

It is equivalent to proving
$$\begin{array}{l}
\sqrt{2 x(y+z)(z+x)}+\sqrt{2 y(z+x)(x+y)}+\sqrt{2 z(x+y)(y+z)} \leqslant \\
3 \sqrt{(x+y)(y+z)(z+x)}
\end{array}$$

By the Cauchy-Schwarz inequality, we have
$$\begin{array}{l}
\sqrt{2 x(y+z)(z+x)}+\sqrt{2 y(z+x)(x+y)}+\sqrt{2 z(x+y)(y+z)}= \\
\sqrt{2}[\sqrt{x(y+z) \cdot(z+x)}+\sqrt{y(z+x) \cdot(x+y)}+\sqrt{z(x+y) \cdot(y+z)}] \leqslant \\
\sqrt{2} \sqrt{x(y+z)+y(z+x)+z(x+y)} \cdot \sqrt{(z+x)+(x+y)+(y+z)}= \\
2 \sqrt{2} \sqrt{(x y+y z+z x)(x+y+z)}
\end{array}$$

Thus, it suffices to prove $8(x y+y z+z x)(x+y+z) \leqslant 9(x+y)(y+z)(z+x)$, which is equivalent to $x\left(y^{2}+z^{2}\right)+y\left(z^{2}+x^{2}\right)+z\left(x^{2}+y^{2}\right) \geqslant 6 x y z$. This is obvious.","90. Prove: $\sqrt{\frac{A B_{1}}{A B}}+\sqrt{\frac{B C_{1}}{B C}}+\sqrt{\frac{C A_{1}}{C A}} \leqslant \frac{3}{\sqrt{2}}$, where $A_{1}, B_{1}, C_{1}$ are the points of tangency of the incircle of $\triangle A B C$ with the sides $B C, C A, A B$, respectively. (2009 Turkish National Team Selection Exam Problem)",,"import Mathlib

open Real
open scoped BigOperators

/- 90. Prove: $\sqrt{\frac{A B_{1}}{A B}}+\sqrt{\frac{B C_{1}}{B C}}+\sqrt{\frac{C A_{1}}{C A}} \leqslant \frac{3}{\sqrt{2}}$, where $A_{1}, B_{1}, C_{1}$ are the points of tangency of the incircle of $\triangle A B C$ with the sides $B C, C A, A B$, respectively. (2009 Turkish National Team Selection Exam Problem) -/
theorem inequalities_597386
  (A B C A₁ B₁ C₁ : EuclideanSpace ℝ (Fin 2))
  (hABC : ¬Collinear ℝ {A, B, C})
  (hA₁ : A₁ ∈ segment ℝ B C)
  (hB₁ : B₁ ∈ segment ℝ C A)
  (hC₁ : C₁ ∈ segment ℝ A B)
  (hABC₁ : ¬Collinear ℝ {A₁, B₁, C₁}) :
  sqrt (dist B₁ A / dist B A) + sqrt (dist C₁ B / dist C B) +
  sqrt (dist A₁ C / dist A C) ≤ 3 / sqrt 2 :=
",,
bac8efb6-9de6-5b90-800d-9fcf6423c1c9,proof,no,,no,yes,"$$
\begin{aligned}
& \frac{a_{1}}{a_{2}\left(a_{1}+a_{2}\right)}+\frac{a_{2}}{a_{3}\left(a_{2}+a_{3}\right)}+\cdots+\frac{a_{n}}{a_{1}\left(a_{n}+a_{1}\right)} \\
= & \left(\frac{1}{a_{2}}-\frac{1}{a_{1}+a_{2}}\right)+\left(\frac{1}{a_{3}}-\frac{1}{a_{2}+a_{3}}\right)+\cdots+\left(\frac{1}{a_{1}}-\frac{1}{a_{n}+a_{1}}\right) \\
= & \left(\frac{1}{a_{1}}-\frac{1}{a_{1}+a_{2}}\right)+\left(\frac{1}{a_{2}}-\frac{1}{a_{2}+a_{3}}\right)+\cdots+\left(\frac{1}{a_{n}}-\frac{1}{a_{n}+a_{1}}\right) \\
= & \frac{a_{2}}{a_{1}\left(a_{1}+a_{2}\right)}+\frac{a_{3}}{a_{2}\left(a_{2}+a_{3}\right)}+\cdots+\frac{a_{1}}{a_{n}\left(a_{n}+a_{1}\right)} .
\end{aligned}
$$

We have
$$
\begin{aligned}
& \frac{a_{1}}{a_{2}\left(a_{1}+a_{2}\right)}+\frac{a_{2}}{a_{3}\left(a_{2}+a_{3}\right)}+\cdots+\frac{a_{n}}{a_{1}\left(a_{n}+a_{1}\right)} \\
= & \left(\frac{1}{a_{2}}-\frac{1}{a_{1}+a_{2}}\right)+\left(\frac{1}{a_{3}}-\frac{1}{a_{2}+a_{3}}\right)+\cdots+\left(\frac{1}{a_{1}}-\frac{1}{a_{n}+a_{1}}\right) \\
= & \left(\frac{1}{a_{1}}-\frac{1}{a_{1}+a_{2}}\right)+\left(\frac{1}{a_{2}}-\frac{1}{a_{2}+a_{3}}\right)+\cdots+\left(\frac{1}{a_{n}}-\frac{1}{a_{n}+a_{1}}\right) \\
= & \frac{a_{2}}{a_{1}\left(a_{1}+a_{2}\right)}+\frac{a_{3}}{a_{2}\left(a_{2}+a_{3}\right)}+\cdots+\frac{a_{1}}{a_{n}\left(a_{n}+a_{1}\right)} .
\end{aligned}
$$","3.88 Prove the identity:
$$
\begin{aligned}
& \frac{a_{1}}{a_{2}\left(a_{1}+a_{2}\right)}+\frac{a_{2}}{a_{3}\left(a_{2}+a_{3}\right)}+\cdots+\frac{a_{n}}{a_{1}\left(a_{n}+a_{1}\right)} \\
= & \frac{a_{2}}{a_{1}\left(a_{1}+a_{2}\right)}+\frac{a_{3}}{a_{2}\left(a_{2}+a_{3}\right)}+\cdots+\frac{a_{1}}{a_{n}\left(a_{n}+a_{1}\right)} .
\end{aligned}
$$",,"import Mathlib

/- 3.88 Prove the identity:
$$
\begin{aligned}
& \frac{a_{1}}{a_{2}\left(a_{1}+a_{2}\right)}+\frac{a_{2}}{a_{3}\left(a_{2}+a_{3}\right)}+\cdots+\frac{a_{n}}{a_{1}\left(a_{n}+a_{1}\right)} \\
= & \frac{a_{2}}{a_{1}\left(a_{1}+a_{2}\right)}+\frac{a_{3}}{a_{2}\left(a_{2}+a_{3}\right)}+\cdots+\frac{a_{1}}{a_{n}\left(a_{n}+a_{1}\right)} .
\end{aligned}
$$ -/
theorem algebra_278649 {a : ℕ → ℝ} (ha : ∀ i, a i ≠ 0) (n : ℕ) :
    ∑ i ∈ Finset.range n, a i / (a ((i + 1) % n) * (a i + a ((i + 1) % n))) =
    ∑ i ∈ Finset.range n, a ((i + 1) % n) / (a i * (a ((i + 1) % n) + a i)) := by",,
9289259f-c8c1-5d80-96ea-ef88fea5374b,MCQ,no,,no,yes,"1. Let \( p(x) \) be a polynomial with real roots. We can write \( p(x) \) in the form:
   \[
   p(x) = (x - \alpha_1)(x - \alpha_2) \cdots (x - \alpha_n)
   \]
   where \( \alpha_i \) are all real numbers.

2. Given the condition \( p(x^2 - 1) = p(x)p(-x) \), we substitute \( p(x) \) into this equation:
   \[
   p(x^2 - 1) = (x^2 - 1 - \alpha_1)(x^2 - 1 - \alpha_2) \cdots (x^2 - 1 - \alpha_n)
   \]
   and
   \[
   p(x)p(-x) = (x - \alpha_1)(x - \alpha_2) \cdots (x - \alpha_n)(-x - \alpha_1)(-x - \alpha_2) \cdots (-x - \alpha_n)
   \]

3. We need to equate the two expressions:
   \[
   (x^2 - 1 - \alpha_1)(x^2 - 1 - \alpha_2) \cdots (x^2 - 1 - \alpha_n) = (-1)^n (x^2 - \alpha_1^2)(x^2 - \alpha_2^2) \cdots (x^2 - \alpha_n^2)
   \]

4. For the equality to hold, each factor \( x^2 - 1 - \alpha_i \) must match \( x^2 - \alpha_i^2 \) up to a sign. This implies:
   \[
   x^2 - 1 - \alpha_i = \pm (x^2 - \alpha_i^2)
   \]

5. Simplifying the above equation, we get two cases:
   \[
   x^2 - 1 - \alpha_i = x^2 - \alpha_i^2 \quad \text{or} \quad x^2 - 1 - \alpha_i = - (x^2 - \alpha_i^2)
   \]

6. For the first case:
   \[
   -1 - \alpha_i = -\alpha_i^2 \implies \alpha_i^2 - \alpha_i - 1 = 0
   \]
   Solving this quadratic equation, we get:
   \[
   \alpha_i = \frac{1 \pm \sqrt{5}}{2}
   \]

7. For the second case:
   \[
   -1 - \alpha_i = \alpha_i^2 - x^2 \quad \text{(not possible as it depends on } x)
   \]

8. Therefore, the roots \( \alpha_i \) must be \( \frac{1 + \sqrt{5}}{2} \) or \( \frac{1 - \sqrt{5}}{2} \).

9. Since \( p(x) \) can be written as \( (x - \alpha)^{2n} \) where \( \alpha \) is one of the roots, the degree of \( p(x) \) is \( 2n \).

10. There is no restriction on \( n \), so \( n \) can be arbitrarily large. Hence, there is no upper bound on the degree of \( p(x) \).

The final answer is \( \boxed{ \textbf{(D)}\ \text{There is no upper bound for the degree of } p(x) } \)","For every real $x$, the polynomial $p(x)$ whose roots are all real satisfies $p(x^2-1)=p(x)p(-x)$. What can the degree of $p(x)$ be at most?

$ \textbf{(A)}\ 0
\qquad\textbf{(B)}\ 2
\qquad\textbf{(C)}\ 4
\qquad\textbf{(D)}\ \text{There is no upper bound for the degree of } p(x)
\qquad\textbf{(E)}\ \text{None}
$",,"import Mathlib

/- For every real $x$, the polynomial $p(x)$ whose roots are all real satisfies $p(x^2-1)=p(x)p(-x)$. What can the degree of $p(x)$ be at most?

$ \textbf{(A)}\ 0
\qquad\textbf{(B)}\ 2
\qquad\textbf{(C)}\ 4
\qquad\textbf{(D)}\ \text{There is no upper bound for the degree of } p(x)
\qquad\textbf{(E)}\ \text{None}
$ -/
theorem algebra_34219 {p : Polynomial ℝ} (hp : ∀ x, p.eval (x ^ 2 - 1) = p.eval x * p.eval (-x)) :
    False := by",,
60187969-b63f-534a-8cd5-1af3584c87fa,math-word-problem,no,,no,yes,"I/1. If the numbers $a, b, c$ and $d$ are distinct, the numbers $1-a, 1-b, 1-c$ and $1-d$ are also distinct. Since 10 is the product of only two prime numbers, we can write 10 as the product of four integers only if two of these integers are 1 and -1. The remaining numbers are then -2 and 5 or 2 and -5.

Given $a>b>c>d$, it follows that $1-a<1-b<1-c<1-d$. Therefore, $1-b=-1$ and $1-c=1$, which gives $b=2$ and $c=0$. If $1-a=-2$ and $1-d=5$, we get $a=3$ and $d=-4$. In the case $1-a=-5$ and $1-d=2$, we have $a=6$ and $d=-1$.

The value of the expression $a+b-c-d$ is 9 in the first case, $3+2-0-(-4)=9$, and in the second case, $6+2-0-(-1)=9$, so the only possibility is $a+b-c-d=9$.","For integers $a, b, c$ and $d$, it holds that $a>b>c>d$ and

$$
(1-a)(1-b)(1-c)(1-d)=10
$$

What values can the expression $a+b-c-d$ take?",,"import Mathlib

/- For integers $a, b, c$ and $d$, it holds that $a>b>c>d$ and

$$
(1-a)(1-b)(1-c)(1-d)=10
$$

What values can the expression $a+b-c-d$ take? -/
theorem number_theory_131582 {a b c d : ℤ} (h₀ : a > b ∧ b > c ∧ c > d) (h₁ : (1 - a) * (1 - b) * (1 - c) * (1 - d) = 10) :
    a + b - c - d = 9 := by",,
d3bd1f51-3489-5dd3-8694-59f2cfd9e1c2,math-word-problem,no,,no,yes,"1. Let $x$ be a common root, then $x^{2} + a x + 1 = 0$, (1) $x^{2} + x + a = 0$, (2) Subtracting (2) from (1) gives $(a-1) \cdot (x-1) = 0$. If $a=1$, then equations (1) and (2) are identical, in which case the two polynomials have a common root. If $a \neq 1$, then the common root $x=1$, substituting into (1), (2) both yield $a=-2$. Therefore, the required $a=1$ or -2.","1. Determine the real number $a$ such that the polynomials $x^{2}+a x+1$ and $x^{2}+x+a$ have at least one common root.
(3rd Canadian Olympiad)",,"import Mathlib

/- 1. Determine the real number $a$ such that the polynomials $x^{2}+a x+1$ and $x^{2}+x+a$ have at least one common root.
(3rd Canadian Olympiad) -/
theorem algebra_120574 (a : ℝ) :
    ∃ x, x^2 + a * x + 1 = 0 ∧ x^2 + x + a = 0 ↔ a = 1 ∨ a = -2 := by",,
b891b543-83f8-5bff-9dfe-c498788e3f02,proof,no,,no,yes,"Proof: According to Lemma 2 and Lemma 1, we know that the function $\mathrm{h}(\mathrm{x})$ has a smallest positive period. It is easy to see that $\mathrm{mn}$ is a period of $\mathrm{h}(\mathrm{x})$. Below, we use proof by contradiction to show that $\mathrm{mn}$ is the smallest positive period of $\mathrm{h}(\mathrm{x})$.
Assume $\mathrm{a}(01, n_{1}>1$ and $m_{2} 、 n_{2}$ are such that at least one of them is greater than 1 (without loss of generality, assume $n_{2}>1$). Since the multiple of $a$, $l=m_{1} n_{1}$, is a period of $h(x)$, then $m_{1} n_{1} m_{2}=m n_{1}$ is also a period of $h(x)$. Since $m n_{1}$ is a period of $\mathrm{f}(\mathrm{x})$, by $\mathrm{g}(\mathrm{x})=\mathrm{h}(\mathrm{x})-\mathrm{f}(\mathrm{x})$, we know that $\mathrm{mn}_{1}$ is a period of $\mathrm{g}(\mathrm{x})$. According to Lemma 1, we have $\mathrm{n} \mid \mathrm{mn}_{1}$, i.e., $\mathrm{n}_{1} \mathrm{n}_{2} \mid \mathrm{mn}_{1}$, so $\mathrm{n}_{2} \mid \mathrm{m}$, which contradicts $(\mathrm{m}, \mathrm{n})=1$.","Theorem 1 Let $\mathrm{f}(\mathrm{x})$ and $\mathrm{g}(\mathrm{x})$ be two continuous non-constant periodic functions defined on $\mathrm{R}$, with the smallest positive periods of $\mathrm{f}(\mathrm{x})$ and $\mathrm{g}(\mathrm{x})$ being $T_{1}=m, T_{2}=n, m, n \in N, (m, n)=1$. If $m>1, n>1$, then the smallest positive period of the function $h(x) = \mathrm{f}(\mathrm{x}) + \mathrm{g}(\mathrm{x})$ is $\mathrm{mn}$.",,"import Mathlib

/- Theorem 1 Let $\mathrm{f}(\mathrm{x})$ and $\mathrm{g}(\mathrm{x})$ be two continuous non-constant periodic functions defined on $\mathrm{R}$, with the smallest positive periods of $\mathrm{f}(\mathrm{x})$ and $\mathrm{g}(\mathrm{x})$ being $T_{1}=m, T_{2}=n, m, n \in N, (m, n)=1$. If $m>1, n>1$, then the smallest positive period of the function $h(x) = \mathrm{f}(\mathrm{x}) + \mathrm{g}(\mathrm{x})$ is $\mathrm{mn}$. -/
theorem number_theory_120313 {f g : ℝ → ℝ} (hf : Continuous f) (hg : Continuous g)
    (hfnconst : ∃ x, f x ≠ f 0) (hgnconst : ∃ x, g x ≠ g 0) (m n : ℕ)
    (hm : IsLeast {T | 0 < T ∧ f = fun x => f (x + T)} m) (hn : IsLeast {T | 0 < T ∧ g = fun x => g (x + T)} n)
    (hmn : Nat.Coprime m n) (hm1 : m > 1) (hn1 : n > 1) :
    IsLeast {T | 0 < T ∧ (fun x => f x + g x) = fun x => (f (x + T) + g (x + T))} (m * n) := by",,
551cc148-8347-5a47-838a-90e24e7281e9,MCQ,no,,no,no,,"Given that $x$ is an integer, and $\frac{2}{x+3}+\frac{2}{3-x}+\frac{2x+18}{{x}^2-9}$ is an integer, then the sum of all values of $x$ that satisfy the condition is ( ).

A: $12$

B: $15$

C: $18$

D: $20$",,"import Mathlib

/- Given that $x$ is an integer, and $\frac{2}{x+3}+\frac{2}{3-x}+\frac{2x+18}{{x}^2-9}$ is an integer, then the sum of all values of $x$ that satisfy the condition is ( ).

A: $12$

B: $15$

C: $18$

D: $20$ -/
theorem algebra_2557 (s : Finset ℤ) (hs : s = {x : ℤ | (x + 3) * (3 - x) * (x ^ 2 - 9) ∣ 2 * (x + 3) + 2 * (3 - x) + 2 * x + 18}) :
    s.sum id = 12 := by",,
eb0e3a19-78fe-5633-ad83-0e9850762b5f,math-word-problem,no,,no,yes,"1. Let $x$ be the distance from the meeting point to Bilbao. Then the distance to Biarritz is $150-x$. The difference between these distances, $150-2x$, is 25, because according to the problem, the difference in the time intervals required for each of us to reach the final destination is exactly 25 minutes. But if

$$
150-2x=25, \quad \text{then } x=62.5 \text{.}
$$

Next, let the speed of my ""Mercedes"" be $V$ km/min, and the speed of my wife's car be $v$. The distances we have left to travel after the meeting are $150-62.5=87.5$ km and 62.5 km. From this, we get

$$
62.5 / v = 87.5 / V, \quad 150 / v - 150 / V = 25.
$$

From this system of equations, it follows that

$$
\frac{1}{v} = \frac{1}{V} \cdot \frac{87.5}{62.5} \text{ and } \frac{150}{V} \left( \frac{87.5}{62.5} - 1 \right) = 25
$$

which means the required time is $87.5 / V = 36.46$ min, i.e., approximately 36 min 28 sec.

Then we find: $V = 2.4$ km/min $= 144 \text{ km/h}$ and $v = 1.72 \text{ km/min} = 103 \text{ km/h}$; on a distance of 150 km, this gives a time difference of 25 minutes.","## 1. Highway in the Basque Country

The Biarritz - Bilbao highway is approximately 150 km long. In my ""Mercedes,"" I drive it 25 minutes faster than my wife in her car. One day, we set off simultaneously: she from Bilbao, and I from Biarritz. When we met, I noticed that the difference in the distances we had left to travel was equal to the difference in time (in minutes) each of us would need to spend on the remaining journey, assuming we both continued at our usual speeds.

At what distance from Bilbao did we meet? How long did we travel before meeting?",,"import Mathlib

/- ## 1. Highway in the Basque Country

The Biarritz - Bilbao highway is approximately 150 km long. In my ""Mercedes,"" I drive it 25 minutes faster than my wife in her car. One day, we set off simultaneously: she from Bilbao, and I from Biarritz. When we met, I noticed that the difference in the distances we had left to travel was equal to the difference in time (in minutes) each of us would need to spend on the remaining journey, assuming we both continued at our usual speeds.

At what distance from Bilbao did we meet? How long did we travel before meeting? -/
theorem algebra_273985 (d : ℝ) (h : d > 0) (h' : 150 / d = 150 / (d + 25) + 25 / 60) :
    d = 62.5 := by",,
e855b0fa-d7a3-50e5-9396-39c4edcf3b75,math-word-problem,no,,no,yes,"Given $x, y \geq 0$, it also holds that $x, y \leq 1993^{2}$. For $x$ and $y$, only the square numbers $0,1,4,9,16, \ldots, 1993^{2}$ are possible.

Proof:

If $x$ is not a square number, then $\sqrt{x}$ is irrational. If we solve the equation from the problem statement for $y$:

$$
\begin{gathered}
y=(1993-\sqrt{x})^{2} \\
y=1993^{2}+x-2 \cdot 1993 \sqrt{x}
\end{gathered}
$$

Then $y$ would be irrational, but it must be an integer, which is a contradiction. Therefore, if $x=n^{2}$ is a square number with $0 \leq n \leq 1993$, then $y=(1993-n)^{2}$. Thus, there are 1994 pairs of numbers that satisfy the equation from the problem statement.","## Task 4 - 331234

Determine the number of all pairs $(x, y)$ of integers $x$, y, for which $\sqrt{x}+\sqrt{y}=1993$ holds.",,"import Mathlib

/- ## Task 4 - 331234

Determine the number of all pairs $(x, y)$ of integers $x$, y, for which $\sqrt{x}+\sqrt{y}=1993$ holds. -/
theorem number_theory_200360 :
    Set.ncard {p : ℤ × ℤ | p.1 ≥ 0 ∧ p.2 ≥ 0 ∧ Real.sqrt p.1 + Real.sqrt p.2 = 1993} = 1994 := by",,
29b9a31b-f296-5ca4-b286-09218bb1ee4f,proof,no,,no,yes,"26.6. According to problem $11.1 \cos \alpha<\frac{\sin \alpha}{\alpha}<1$ for $0<\alpha<\pi / 2$. The same inequalities are true for $-\pi / 2<\alpha<0$, since $\cos (-\alpha)=\cos \alpha$ and $\frac{\sin (-\alpha)}{-\alpha}=\frac{\sin \alpha}{\alpha}$. It remains to note that $\lim _{\alpha \rightarrow 0} \cos \alpha=$
$=\cos 0=1$.","26.6. Prove that $\lim _{\alpha \rightarrow 0} \frac{\sin \alpha}{\alpha}=1$.

## 26.4. Continuity

A function $f(x)$ is called continuous at a point $x_{0}$ if $\lim _{x \rightarrow x_{0}} f(x)=$ $=f\left(x_{0}\right)$. If the function $f(x)$ is continuous at every point (in its domain), it is simply called continuous.

A function $f(x)$, defined on the interval $[a, b]$, is called continuous if it is continuous at every interior point of the interval, and at the endpoints of the interval, the one-sided limits exist, such that $f(a+)=f(a)$ and $f(b-)=f(b)$.",,"import Mathlib

open Topology Filter Real Complex TopologicalSpace Finset
open scoped BigOperators

/- 26.6. Prove that $\lim _{\alpha \rightarrow 0} \frac{\sin \alpha}{\alpha}=1$.

## 26.4. Continuity

A function $f(x)$ is called continuous at a point $x_{0}$ if $\lim _{x \rightarrow x_{0}} f(x)=$ $=f\left(x_{0}\right)$. If the function $f(x)$ is continuous at every point (in its domain), it is simply called continuous.

A function $f(x)$, defined on the interval $[a, b]$, is called continuous if it is continuous at every interior point of the interval, and at the endpoints of the interval, the one-sided limits exist, such that $f(a+)=f(a)$ and $f(b-)=f(b)$. -/
theorem calculus_228466 :
  Tendsto (λ α => (Real.sin α) / α) (𝓝[≠] 0) (𝓝 1) :=
",,
