uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
029ab7f6-4f50-5111-98f2-c8f105cf6608,math-word-problem,no,,no,yes,"We show by induction that x n = 1/n! for n ≥ 2. We have 1·2 x 2 = 1·0. x 1 - (-1) x 0 = 1, so x 2 = 1/2 and the result is true for n = 2. We also have 2·3 x 3 = 2·1 x 2 - 0. x 1 = 1, so x 3 = 1/6 and the result is true for n = 3. Suppose it is true for n and n-1. Then n(n+1) x n+1 = n(n-1)/n! - (n-2)/(n-1)! = 1/(n-2)! - 1/( (n-1) (n-3)! ) = (n-1 - (n-2) )/(n-1)! = 1/(n-1)!, so x n+1 = 1/(n+1)! and the result is true for n+1. Thus x 0 /x 1 + x 1 x 2 + ... + x 50 /x 51 = 1/2 + 2/(1/2) + (1/2)/(1/6) + ... + (1/50!)/(1/51!) = 1/2 + 4 + 3 + 4 + 5 + ... + 51 = 3/2 + (1 + 2 + ... + 51) = 3/2 + 51.52/2 = 1327 1/2. 8th CanMO 1976 © John Scholes jscholes@kalva.demon.co.uk 10 June 2002","8th CanMO 1976 Problem 2 The real sequence x 0 , x 1 , x 2 , ... is defined by x 0 = 1, x 1 = 2, n(n+1) x n+1 = n(n-1) x n - (n-2) x n-1 . Find x 0 /x 1 + x 1 x 2 + ... + x 50 /x 51 .",,"import Mathlib

open Finset Real

/- 8th CanMO 1976 Problem 2 The real sequence x 0 , x 1 , x 2 , ... is defined by x 0 = 1, x 1 = 2, n(n+1) x n+1 = n(n-1) x n - (n-2) x n-1 . Find x 0 /x 1 + x 1 x 2 + ... + x 50 /x 51 . -/
theorem algebra_148009 {x : ℕ → ℝ}
    (hx0 : x 0 = 1) (hx1 : x 1 = 2)
    (hxn : ∀ n, n > 0 → n * (n + 1) * x (n + 1) = n * (n - 1) * x n - (n - 2) * x (n - 1)) :
    ∑ i ∈ range 51, x i / x (i + 1) = 1327.5 := by",,
e6675b8a-b317-5e8d-86a4-25c5a6424d09,proof,no,,no,no,,"Let $n\ge 3$ be an integer such that for every prime factor $q$ of $n-1$ exists an integer $a > 1$ such that $a^{n-1} \equiv  1  \,(\mod   n \, )$ and $a^{\frac{n-1} {q}}\not\equiv 1 \,(\mod   n \, )$. Prove that $n$ is not prime.",,"import Mathlib

/- Let $n\ge 3$ be an integer such that for every prime factor $q$ of $n-1$ exists an integer $a > 1$ such that $a^{n-1} \equiv  1  \,(\mod   n \, )$ and $a^{\frac{n-1} {q}}\not\equiv 1 \,(\mod   n \, )$. Prove that $n$ is not prime. -/
theorem number_theory_39231 {n : ℕ} (hn : 3 ≤ n) :
    (∀ q, Nat.Prime q → q ∣ n - 1 → ∃ a, 1 < a ∧ a ^ (n - 1) ≡ 1 [MOD n] ∧ ¬a ^ ((n - 1) / q) ≡ 1 [MOD n]) →
    ¬Nat.Prime n := by",,
04fd90c8-c726-5dd0-8b0f-31c66c8310dc,math-word-problem,no,,no,no,,"Given that $n$ is a positive integer and ${{a}_{n}}$ is the $n$-th term of a sequence, if ${{a}_{1}}=426$, ${{a}_{2}}=2020$, and for $n\geqslant 3$, ${{a}_{n+2}}=4{{a}_{n+1}}-3{{a}_{n}}$. Find the value of $\frac{{{a}_{2020}}{{a}_{500}}-{{a}_{2}}{{a}_{500}}-{{a}_{2}}{{a}_{2020}}+a_{2}^{2}}{{{a}_{2019}}{{a}_{499}}-{{a}_{1}}{{a}_{499}}-{{a}_{1}}{{a}_{2019}}+a_{1}^{2}}$.",,"import Mathlib

/- Given that $n$ is a positive integer and ${{a}_{n}}$ is the $n$-th term of a sequence, if ${{a}_{1}}=426$, ${{a}_{2}}=2020$, and for $n\geqslant 3$, ${{a}_{n+2}}=4{{a}_{n+1}}-3{{a}_{n}}$. Find the value of $\frac{{{a}_{2020}}{{a}_{500}}-{{a}_{2}}{{a}_{500}}-{{a}_{2}}{{a}_{2020}}+a_{2}^{2}}{{{a}_{2019}}{{a}_{499}}-{{a}_{1}}{{a}_{499}}-{{a}_{1}}{{a}_{2019}}+a_{1}^{2}}$. -/
theorem algebra_3211 {a : ℕ → ℤ} (ha1 : a 1 = 426) (ha2 : a 2 = 2020)
    (han : ∀ n ≥ 3, a (n + 2) = 4 * a (n + 1) - 3 * a n) :
    ((a 2020) * (a 500) - (a 2) * (a 500) - (a 2) * (a 2020) +
     (a 2)^2) / ((a 2019) * (a 499) - (a 1) * (a 499) - (a 1) * (a 2019) +
     (a 1)^2) = 9 := by",,
3a94600d-8327-5c30-8f4d-9be5a2add670,proof,no,,no,yes,"Our main method of attacking the gcd is the following fact:

$$
\operatorname{gcd}(m, n)=\operatorname{gcd}(m+k n, n)
$$

for positive integers $n$ and $k$. (Proof: If $d \mid m$ and $d \mid n$, then $d \mid m+k n$; if $d \mid m+k n$ and $d \mid n$, then $d \mid m$. Thus the pairs on both sides have the same set of common divisors.)

Suppose that (1) does not hold and $m+n$ is as small as possible (here we are using the ""well-ordering principle""). Note that (1) clearly holds when $m=n$, so we may assume that $m>n$. Let $m-n=r$ and note that $\operatorname{gcd}(m, n)=\operatorname{gcd}(r, n)$ Also,

$$
\begin{aligned}
\operatorname{gcd}\left(2^{m}-1,2^{n}-1\right) & =\operatorname{gcd}\left(2^{m}-2^{r}+2^{r}-1,2^{n}-1\right) \\
& =\operatorname{gcd}\left(2^{r}\left(2^{n}-1\right)+2^{r}-1,2^{n}-1\right) \\
& =\operatorname{gcd}\left(2^{r}-1,2^{n}-1\right)
\end{aligned}
$$

Therefore we may replace $m$ by $r$ without affecting the claim that (1) is false. But now $r+n<m+n$, contradicting the minimality of $m+n$.","Prove that, for positive integers $n$ and $m$,

$$
\operatorname{gcd}\left(2^{m}-1,2^{n}-1\right)=2^{\operatorname{gcd}(m, n)}-1
$$",,"import Mathlib

/- Prove that, for positive integers $n$ and $m$,

$$
\operatorname{gcd}\left(2^{m}-1,2^{n}-1\right)=2^{\operatorname{gcd}(m, n)}-1
$$ -/
theorem number_theory_256989 (n m : ℕ) (hn : 0 < n) (hm : 0 < m) :
    Nat.gcd (2 ^ m - 1) (2 ^ n - 1) = 2 ^ Nat.gcd m n - 1 := by",,
e842453f-ac98-5eee-ab01-d550f5f66f2c,proof,no,,no,yes,"1. Without loss of generality, we may assume that all the $a_{i}$ are positive, else we just change the sign of $x_{i}$. Since
$$
\left(\frac{\sum_{i=1}^{n} a_{i}}{n}\right)^{2} \leq \frac{\sum_{i=1}^{n} a_{i}^{2}}{n}
$$
we have $\sum_{i=1}^{n} a_{i} \leq \sqrt{n}$. There are $k^{n}$ integer sequences $\left(t_{1}, t_{2}, \ldots, t_{n}\right)$ satisfying $0 \leq t_{i} \leq k-1$ and for each such sequence we have $0 \leq \sum_{i=1}^{n} a_{i} t_{i} \leq(k-1) \sqrt{n}$. Now divide the interval $[0,(k-1) \sqrt{n}]$ into $k^{n}-1$ equal parts. By the pigeonhole principle, there must exist 2 nonnegative sequences ( $\left.y_{1}, y_{2}, \ldots, y_{n}\right)$ and $\left(z_{1}, z_{2}, \ldots, z_{n}\right)$ such that $\left|\sum_{i=1}^{n} a_{i} y_{i}-\sum_{i=1}^{n} a_{i} z_{i}\right| \leq \frac{(k-1) \sqrt{n}}{k^{n}-1}$. Set $x_{i}=y_{i}-z_{i}$ to satisfy the condition.","1. Let $a_{1}, a_{2}, \ldots, a_{n}$ be $n$ real numbers whose squares sum to 1 . Prove that for any integer $k \geq 2$, there exists $n$ integers $x_{1}, x_{2}, \ldots, x_{n}$, each with absolute value $\leq k-1$ and not all 0 , such that
$$
\left|\sum_{i=1}^{n} a_{i} x_{i}\right| \leq \frac{(k-1) \sqrt{n}}{k^{n}-1} .
$$",,"import Mathlib

/- 1. Let $a_{1}, a_{2}, \ldots, a_{n}$ be $n$ real numbers whose squares sum to 1 . Prove that for any integer $k \geq 2$, there exists $n$ integers $x_{1}, x_{2}, \ldots, x_{n}$, each with absolute value $\leq k-1$ and not all 0 , such that
$$
\left|\sum_{i=1}^{n} a_{i} x_{i}\right| \leq \frac{(k-1) \sqrt{n}}{k^{n}-1} .
$$ -/
theorem algebra_285396 (n : ℕ) (hn : 0 < n) (a : Fin n → ℝ)
    (hsum : ∑ i : Fin n, (a i)^2 = 1) (k : ℕ) (hk : 2 ≤ k) :
    ∃ x : Fin n → ℤ,
      (∀ i : Fin n, |x i| ≤ k - 1) ∧
      (∃ i : Fin n, x i ≠ 0) ∧
      |∑ i : Fin n, a i * x i| ≤ ((k - 1) * Real.sqrt n) / (k^n - 1) := by",,
31919cb2-2da0-5ef0-a19f-a237a6c3bba6,math-word-problem,no,,no,yes,"## First Solution.

From the second condition, substituting $m=n=0$ we get $f(0)=2 f(0)$, from which it follows that $f(0)=0$.

Substituting $m=1$ and $n=-1$ and using $f(0)=0$, from the second condition we get

$$
f(1)+f(-1)=2
$$

From the second condition, substituting $n=1$ we get $f(m+1)=f(m)+f(1)+2 m$, and by summing these equalities for $m=1, \ldots, k-1$ we get

$$
f(k)=k f(1)+2(1+2+\ldots+k-1)
$$

or

$$
f(k)=k f(1)+k^{2}-k
$$

Similarly, for $k \in \mathbb{N}$, we also get

$$
f(-k)=k f(1)+k^{2}-k
$$

Now, from the first condition, substituting $n=1$ we get $f(1) f(-1)=f(1)$, from which it follows that

$$
f(-1)=1 \quad \text { or } \quad f(1)=0
$$

We distinguish two cases.

Case I. $\quad f(-1)=1$.

From (1) it follows that $f(1)=1$, and then from (2) and (3), and considering $f(0)=0$, we get $f(n)=n^{2}$. Case II. $\quad f(1)=0$.

From (1) it follows that $f(-1)=2$, and then from (2) and (3) we conclude

$$
\begin{gathered}
f(n)=n^{2}-n, n \in \mathbb{N} \\
f(-n)=n^{2}+n, n \in \mathbb{N}
\end{gathered}
$$

and $f(0)=0$. More simply, $f(n)=n^{2}-n$ for all $n \in \mathbb{Z}$.

Thus, we have obtained two possible solutions. However, it is necessary to verify that the obtained functions $f(n)=n^{2}$ and $f(n)=n^{2}-n$ satisfy the conditions of the problem, i.e., that the identities

$$
\begin{gathered}
(m+n)^{2}=m^{2}+n^{2}+2 m n \\
(m+n)^{2}-(m+n)=m^{2}-m+n^{2}-n+2 m n
\end{gathered}
$$

hold.","## Task A-4.2.

Determine all functions $f: \mathbb{Z} \rightarrow \mathbb{Z}$ that satisfy the following two conditions:
i) $f(n) f(-n)=f\left(n^{2}\right)$ for all $n \in \mathbb{Z}$,

ii) $f(m+n)=f(m)+f(n)+2 m n$ for all $m, n \in \mathbb{Z}$.",,"import Mathlib

/- ## Task A-4.2.

Determine all functions $f: \mathbb{Z} \rightarrow \mathbb{Z}$ that satisfy the following two conditions:
i) $f(n) f(-n)=f\left(n^{2}\right)$ for all $n \in \mathbb{Z}$,

ii) $f(m+n)=f(m)+f(n)+2 m n$ for all $m, n \in \mathbb{Z}$. -/
theorem algebra_247871 (f : ℤ → ℤ) :
    (∀ n, f n * f (-n) = f (n ^ 2)) ∧ (∀ m n, f (m + n) = f m + f n + 2 * m * n) ↔
    ∀ n, f n = n ^ 2 ∨ f n = n ^ 2 - n := by",,
06816e6a-ebe2-5f29-9c46-d3297ce1d277,math-word-problem,no,,no,yes,"1. We start by evaluating the given expression for specific values of \(m\) and \(n\). We note that:
   \[
   253^2 = 64009 \quad \text{and} \quad 40^3 = 64000
   \]
   Therefore, the difference is:
   \[
   |253^2 - 40^3| = |64009 - 64000| = 9
   \]
   This shows that a difference of 9 is possible.

2. Next, we need to show that no smaller value is possible. We observe that the difference \( |253^m - 40^n| \) must be an odd number because both \(253^m\) and \(40^n\) are odd and even respectively, and the difference between an odd and an even number is always odd.

3. Additionally, we note that \(253 \equiv 1 \pmod{3}\) and \(40 \equiv 1 \pmod{3}\). Therefore, for any positive integers \(m\) and \(n\):
   \[
   253^m \equiv 1^m \equiv 1 \pmod{3} \quad \text{and} \quad 40^n \equiv 1^n \equiv 1 \pmod{3}
   \]
   This implies:
   \[
   253^m - 40^n \equiv 1 - 1 \equiv 0 \pmod{3}
   \]
   Hence, \(253^m - 40^n\) is divisible by 3.

4. Since the difference is always odd and divisible by 3, the smallest possible value for \( |253^m - 40^n| \) is 3. We now check if this value is achievable.

5. Suppose \(253^m - 40^n = 3\). Considering this modulo 7, we have:
   \[
   253 \equiv 1 \pmod{7} \quad \text{and} \quad 40 \equiv 5 \pmod{7}
   \]
   Therefore:
   \[
   253^m \equiv 1^m \equiv 1 \pmod{7} \quad \text{and} \quad 40^n \equiv 5^n \pmod{7}
   \]
   This gives:
   \[
   1 - 5^n \equiv 3 \pmod{7} \implies 1 - 5^n \equiv 3 \pmod{7} \implies -5^n \equiv 2 \pmod{7} \implies 5^n \equiv -2 \equiv 5 \pmod{7}
   \]
   This implies:
   \[
   5^n \equiv 5 \pmod{7} \implies n \equiv 1 \pmod{6}
   \]

6. Now, considering the same equation modulo 9, we have:
   \[
   253 \equiv 1 \pmod{9} \quad \text{and} \quad 40 \equiv 4 \pmod{9}
   \]
   Therefore:
   \[
   253^m \equiv 1^m \equiv 1 \pmod{9} \quad \text{and} \quad 40^n \equiv 4^n \pmod{9}
   \]
   This gives:
   \[
   1 - 4^n \equiv 3 \pmod{9} \implies -4^n \equiv 2 \pmod{9} \implies 4^n \equiv -2 \equiv 7 \pmod{9}
   \]
   This implies:
   \[
   4^n \equiv 7 \pmod{9} \implies n \equiv 2 \pmod{3}
   \]

7. We have two congruences for \(n\):
   \[
   n \equiv 1 \pmod{6} \quad \text{and} \quad n \equiv 2 \pmod{3}
   \]
   These two congruences are inconsistent, leading to a contradiction. Therefore, \(253^m - 40^n = 3\) is not possible.

8. Similarly, if \(253^m - 40^n = -3\), we would get:
   \[
   253^m \equiv 1 \pmod{7} \quad \text{and} \quad 40^n \equiv 5^n \pmod{7}
   \]
   This gives:
   \[
   1 - 5^n \equiv -3 \pmod{7} \implies -5^n \equiv -4 \pmod{7} \implies 5^n \equiv 4 \pmod{7}
   \]
   This implies:
   \[
   5^n \equiv 4 \pmod{7} \implies n \equiv 2 \pmod{6}
   \]

9. Considering modulo 9, we have:
   \[
   253^m \equiv 1 \pmod{9} \quad \text{and} \quad 40^n \equiv 4^n \pmod{9}
   \]
   This gives:
   \[
   1 - 4^n \equiv -3 \pmod{9} \implies -4^n \equiv -4 \pmod{9} \implies 4^n \equiv 4 \pmod{9}
   \]
   This implies:
   \[
   4^n \equiv 4 \pmod{9} \implies n \equiv 1 \pmod{3}
   \]

10. We have two congruences for \(n\):
    \[
    n \equiv 2 \pmod{6} \quad \text{and} \quad n \equiv 1 \pmod{3}
    \]
    These two congruences are inconsistent, leading to a contradiction. Therefore, \(253^m - 40^n = -3\) is not possible.

11. Since both \(253^m - 40^n = 3\) and \(253^m - 40^n = -3\) lead to contradictions, the smallest possible value of \( |253^m - 40^n| \) is indeed 9.

The final answer is \(\boxed{9}\).","Find the smallest value of the expression $|253^m - 40^n|$ over all pairs of positive integers $(m, n)$.

[i]Proposed by Oleksii Masalitin[/i]",,"import Mathlib

/- Find the smallest value of the expression $|253^m - 40^n|$ over all pairs of positive integers $(m, n)$.

[i]Proposed by Oleksii Masalitin[/i] -/
theorem number_theory_44687 :
    IsLeast {x : ℤ | ∃ m n : ℕ, m > 0 ∧ n > 0 ∧ x = |(253 ^ m : ℤ) - 40 ^ n|} 9 := by",,
78e26826-9c37-5e94-94b0-0c29026349b0,math-word-problem,no,,no,yes,"(5) 763 Prompt:
$$
\begin{aligned}
P_{20}(x) & =P_{19}(x-20)=P_{18}(x-20-19)=P_{17}(x-20-19-18) \\
& =\cdots=P_{0}(x-20-19-\cdots-2-1)=P_{0}(x-210) \\
& =(x-210)^{3}+313(x-210)^{2}-77(x-210)-8 .
\end{aligned}
$$

The coefficient of the $x$ term is
$$
3 \times 210^{2}-313 \times 2 \times 210-77=763 .
$$","(5) Let $P_{o}(x)=x^{3}+313 x^{2}-77 x-8$, for integers $n \geqslant 1$ define $P_{n}(x)=P_{n-1}(x-n)$, then the coefficient of the $x$ term in $P_{20}(x)$ is",,"import Mathlib

/- (5) Let $P_{o}(x)=x^{3}+313 x^{2}-77 x-8$, for integers $n \geqslant 1$ define $P_{n}(x)=P_{n-1}(x-n)$, then the coefficient of the $x$ term in $P_{20}(x)$ is -/
theorem algebra_260589 {P : ℕ → Polynomial ℤ} (hP0 : P 0 = X ^ 3 + 313 * X ^ 2 - 77 * X - 8)
    (hP : ∀ n ≥ 1, P n = (P (n - 1)).comp (X - n)) :
    (P 20).coeff 1 = 763 := by",,
27e21cf7-9abf-59da-a65f-1c0726d5882b,math-word-problem,yes,yes,yes_generated,no,,"Lines $l$ and $m$ are parallel and points $A$, $B$, and $D$ are collinear. What is the value of $x$?

[asy]

unitsize(1.1 inch);

draw((0,0)--(4,0),Arrows);

draw((0,1)--(4,1),Arrows);

draw((3,2)--(1,-1),Arrows);

dot((0.3,0));
label(""$m$"",(0.3,0),N);

dot((0.3,1));
label(""$l$"",(0.3,1),N);

dot((3.7,0));

dot((3.7,1));
label(""$C$"",(3.7,1),N);

dot((1.2,-0.7));

dot((2.8,1.7));
label(""$A$"",(2.8,1.7),NW);

dot((2.34,1));
label(""$B$"",(2.34,1),NW);
label(""$5x-8^\circ$"",(2.34,1),SW);

dot((1.66,0));
label(""$D$"",(1.66,0),NW);
label(""$143^\circ$"",(1.66,0),SE);

[/asy]","We are given two premises:
1.  \( x \) is a positive real number, i.e., \( 0 < x \).
2.  The equation \( 143 + (5x - 8) = 180 \).

Our goal is to prove that \( x = 9 \).

We begin by simplifying the given equation from premise 2:
\[ 143 + (5x - 8) = 180 \]
First, we combine the constant terms on the left side:
\[ (143 - 8) + 5x = 180 \]
\[ 135 + 5x = 180 \]
Next, we isolate the term involving \( x \) by subtracting 135 from both sides of the equation:
\[ 5x = 180 - 135 \]
\[ 5x = 45 \]
Finally, to solve for \( x \), we divide both sides of the equation by 5:
\[ x = \frac{45}{5} \]
\[ x = 9 \]
This result \( x=9 \) is consistent with our first premise that \( 0 < x \), as \( 0 < 9 \) is true. Therefore, based on the given linear equation, the value of \( x \) must be 9.

The proof is complete.","import Mathlib

/- Lines $l$ and $m$ are parallel and points $A$, $B$, and $D$ are collinear. What is the value of $x$?

[asy]

unitsize(1.1 inch);

draw((0,0)--(4,0),Arrows);

draw((0,1)--(4,1),Arrows);

draw((3,2)--(1,-1),Arrows);

dot((0.3,0));
label(""$m$"",(0.3,0),N);

dot((0.3,1));
label(""$l$"",(0.3,1),N);

dot((3.7,0));

dot((3.7,1));
label(""$C$"",(3.7,1),N);

dot((1.2,-0.7));

dot((2.8,1.7));
label(""$A$"",(2.8,1.7),NW);

dot((2.34,1));
label(""$B$"",(2.34,1),NW);
label(""$5x-8^\circ$"",(2.34,1),SW);

dot((1.66,0));
label(""$D$"",(1.66,0),NW);
label(""$143^\circ$"",(1.66,0),SE);

[/asy] -/
theorem algebra_18787 (x : ℝ) (h₀ : 0 < x) (h₁ : 143 + (5 * x - 8) = 180) :
    x = 9 := by","import Mathlib

theorem algebra_18787 (x : ℝ) (h₀ : 0 < x) (h₁ : 143 + (5 * x - 8) = 180) :
    x = 9 := by 
  linarith",
43644bd0-2270-57e8-b3a3-8862f1e1d5d9,math-word-problem,yes,yes,yes_generated,yes,"Solution. Using the interval method, we find (Fig. 2.3) the intervals of sign constancy for the expressions \(x, 7-x\), and \(x-2: x7\).

![](https://cdn.mathpix.com/cropped/2024_05_21_aca6fef227914c05e0acg-041.jpg?height=409&width=970&top_left_y=612&top_left_x=546)

Fig. 2.3

Thus,

![](https://cdn.mathpix.com/cropped/2024_05_21_aca6fef227914c05e0acg-041.jpg?height=439&width=854&top_left_y=1168&top_left_x=601)

The first system of the conjunction is equivalent to the system

\[
\left\{\begin{array}{l}
x \leqslant 0 \\
x=7 / 4
\end{array}\right.
\]

and, therefore, has no solutions.

The second system of the conjunction is equivalent to the system

\[
\left\{\begin{array}{l}
07 \\
x=15 / 4
\end{array}\right.
\]

and, therefore, has no solutions.

Thus, the conjunction ( \(8^{\prime}\) ), and hence the original equation, has no solutions.

Remark. The solutions to equations of the form

\[
\begin{aligned}
& |x-a|=c \\
& |x-a|+|x-b|=c \\
& |x-a|-|x-b|=c
\end{aligned}
\]

(given numbers \(a, b, c>0\)) admit a simple geometric interpretation.

Solving the equation (9) - means finding all points on the number line \(O x\) that are at a distance \(c\) from the point with coordinate \(a\). There are two such points: the point with coordinate \((c+a)\) and the point with coordinate \((a-c)\).

Solving the equation

\[
|x-1|+|x-3|=6
\]

- means finding all such points on the number line \(O x\) for each of which the sum of the distances from it to the points with coordinates 1 and 3 is 6. Clearly, no point on the segment \([1 ; 3]\) satisfies this condition, as the sum of the specified distances for any of them is 2 (i.e., not 6). Outside this segment, there are only two such points: the point with coordinate 5 and the point with coordinate \((-1)\).

Similarly, the solution to an equation of the form (11) can be interpreted. For example, to solve the equation

\[
|x-1|-|x-3|=2
\]

we need to find all such points on the number line \(O x\) for each of which the difference between the distance from it to the point with coordinate 1 and the distance from it to the point with coordinate 3 is 2. Since the length of the segment \([1 ; 3]\) is 2, it is clear that any point with coordinate \(x \geqslant 3\) satisfies, while any point with coordinate \(x<3\) does not satisfy it. Thus, the solution to the original equation is the set of all numbers from the interval \([3 ;+\infty)\).","Example 9. Solve the equation

$$
|x|+|7-x|+2|x-2|=4
$$","We want to prove that the equation \(|x|+|7-x|+2|x-2|=4\) has no solutions. We will proceed by contradiction.

Assume, for the sake of contradiction, that there exists a real number \(x\) such that \(|x|+|7-x|+2|x-2|=4\). We will analyze this equation by considering different cases for the value of \(x\), which will allow us to simplify the absolute value expressions. The critical points for the expressions inside the absolute values are \(x=0\), \(x=2\), and \(x=7\). This divides the number line into four intervals.

**Case 1: \(x < 0\)**
If \(x < 0\), then:
*   \(|x| = -x\) (since \(x\) is negative).
*   \(|7-x|\). Since \(x < 0\), \(7-x > 7\), so \(7-x\) is positive. Thus, \(|7-x| = 7-x\).
*   \(|x-2|\). Since \(x < 0\), \(x-2 < -2\), so \(x-2\) is negative. Thus, \(|x-2| = -(x-2)\).

Substituting these into our assumed equation:
\(-x + (7-x) + 2(-(x-2)) = 4\)
\(-x + 7 - x + 2(-x+2) = 4\)
\(-2x + 7 - 2x + 4 = 4\)
\(-4x + 11 = 4\)
\(-4x = -7\)
\(x = \frac{7}{4}\)

However, this result \(x = \frac{7}{4}\) contradicts our initial assumption for this case that \(x < 0\). Therefore, no solution exists in this interval.

**Case 2: \(0 \le x < 2\)**
If \(0 \le x < 2\), then:
*   \(|x| = x\) (since \(x\) is non-negative).
*   \(|7-x|\). Since \(x < 2\), \(7-x > 5\), so \(7-x\) is positive. Thus, \(|7-x| = 7-x\).
*   \(|x-2|\). Since \(x < 2\), \(x-2 < 0\), so \(x-2\) is negative. Thus, \(|x-2| = -(x-2)\).

Substituting these into our assumed equation:
\(x + (7-x) + 2(-(x-2)) = 4\)
\(x + 7 - x + 2(-x+2) = 4\)
\(7 - 2x + 4 = 4\)
\(-2x + 11 = 4\)
\(-2x = -7\)
\(x = \frac{7}{2}\)

However, this result \(x = \frac{7}{2} = 3.5\) contradicts our initial assumption for this case that \(x < 2\). Therefore, no solution exists in this interval.

**Case 3: \(2 \le x < 7\)**
If \(2 \le x < 7\), then:
*   \(|x| = x\) (since \(x\) is non-negative).
*   \(|7-x|\). Since \(x < 7\), \(7-x > 0\), so \(7-x\) is positive. Thus, \(|7-x| = 7-x\).
*   \(|x-2|\). Since \(x \ge 2\), \(x-2 \ge 0\), so \(x-2\) is non-negative. Thus, \(|x-2| = x-2\).

Substituting these into our assumed equation:
\(x + (7-x) + 2(x-2) = 4\)
\(x + 7 - x + 2x - 4 = 4\)
\(2x + 3 = 4\)
\(2x = 1\)
\(x = \frac{1}{2}\)

However, this result \(x = \frac{1}{2} = 0.5\) contradicts our initial assumption for this case that \(x \ge 2\). Therefore, no solution exists in this interval.

**Case 4: \(x \ge 7\)**
If \(x \ge 7\), then:
*   \(|x| = x\) (since \(x\) is non-negative).
*   \(|7-x|\). Since \(x \ge 7\), \(7-x \le 0\), so \(7-x\) is non-positive. Thus, \(|7-x| = -(7-x)\).
*   \(|x-2|\). Since \(x \ge 7\), \(x-2 \ge 5\), so \(x-2\) is positive. Thus, \(|x-2| = x-2\).

Substituting these into our assumed equation:
\(x + (-(7-x)) + 2(x-2) = 4\)
\(x - 7 + x + 2x - 4 = 4\)
\(4x - 11 = 4\)
\(4x = 15\)
\(x = \frac{15}{4}\)

However, this result \(x = \frac{15}{4} = 3.75\) contradicts our initial assumption for this case that \(x \ge 7\). Therefore, no solution exists in this interval.

**Conclusion:**
In every possible case for \(x\), our assumption that \(|x| + |7-x| + 2|x-2| = 4\) leads to a contradiction. Since all possible scenarios lead to a contradiction, our initial assumption must be false. Therefore, there is no real number \(x\) that satisfies the equation \(|x|+|7-x|+2|x-2|=4\).

This concludes the proof.","import Mathlib

/- Example 9. Solve the equation

$$
|x|+|7-x|+2|x-2|=4
$$ -/
theorem algebra_251817 (x : ℝ) :
    abs x + abs (7 - x) + 2 * abs (x - 2) ≠ 4 := by","import Mathlib

theorem algebra_251817 (x : ℝ) :
    abs x + abs (7 - x) + 2 * abs (x - 2) ≠ 4 := by 
  intro h
  by_cases h1 : x ≥ 0
  · -- Case x ≥ 0
    by_cases h2 : x ≥ 2
    · -- Case x ≥ 2
      by_cases h3 : x ≥ 7
      · -- Case x ≥ 7
        rw [abs_of_nonneg (show x ≥ 0 by linarith), abs_of_nonpos (show (7 - x) ≤ 0 by linarith), abs_of_nonneg (show (x - 2) ≥ 0 by linarith)] at h
        linarith
      · -- Case 2 ≤ x < 7
        rw [abs_of_nonneg (show x ≥ 0 by linarith), abs_of_pos (show (7 - x) > 0 by linarith), abs_of_nonneg (show (x - 2) ≥ 0 by linarith)] at h
        linarith
    · -- Case 0 ≤ x < 2
      rw [abs_of_nonneg (show x ≥ 0 by linarith), abs_of_pos (show (7 - x) > 0 by linarith), abs_of_nonpos (show (x - 2) ≤ 0 by linarith)] at h
      linarith
  · -- Case x < 0
    rw [abs_of_nonpos (show x ≤ 0 by linarith), abs_of_pos (show (7 - x) > 0 by linarith), abs_of_nonpos (show (x - 2) ≤ 0 by linarith)] at h
    linarith",
