uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
99e110c4-3f23-5aad-b580-7594b98731b0,proof,no,,no,yes,"[Proof] If $n=p$, where $p$ is any prime number, then, by the given, $\left(a_{p}-1\right)\left(a_{p}-2\right) \cdots\left(a_{p}-p^{2}\right)$

is a positive integer and is a multiple of $p^{p^{2}-1}$. Note that $a_{p}>0, a_{p}-1, a_{p}-2, \cdots, a_{p}-p^{2}$ are $p^{2}$ consecutive integers, none of which are zero, so these $p^{2}$ consecutive integers are all positive integers. Since in every $p$ consecutive positive integers, only one is a multiple of $p$, among these $p^{2}$ consecutive positive integers, only $p$ positive integers are multiples of $p$, and there is exactly one of these $p^{2}$ consecutive positive integers that is a multiple of $p^{2}$. Let $a_{p}-k$ be a multiple of $p^{2}$, where $k$ is some positive integer among $1,2, \cdots, p^{2}$. Thus, we have
$$
a_{p}-k=p^{x} m,
$$

where $x \geqslant 2$ is a positive integer, and $m$ is a positive integer that is coprime with $p$. Therefore,
$$
\left(a_{p}-1\right)\left(a_{p}-2\right) \cdots\left(a_{p}-p^{2}\right)
$$

is a multiple of $p^{x+p-1}$, but not a multiple of $p^{x+p}$. Hence,
$$
x+p-1 \geqslant p^{2}-1,
$$

which implies
$$
x \geqslant p^{2}-p.
$$

Thus,
$$
a_{p}>a_{p}-k \geqslant p^{x} \geqslant p^{p^{2}-p},
$$

Taking the logarithm, we get
$$
\log _{p} a_{p}>p^{2}-p,
$$

For any finite set $P$ of prime numbers, let $T$ be the largest prime in the set $P$. Then, from the above inequality, we have
$$
\begin{aligned}
\sum_{p \in P} \frac{1}{\log _{p} a_{p}} & <\sum_{p \in P} \frac{1}{p^{2}-p} \\
& \leqslant \sum_{j=2}^{T} \frac{1}{j^{2}-j} \\
& =\sum_{j=2}^{T} \frac{1}{(j-1) j} \\
& =\sum_{j=2}^{T}\left(\frac{1}{j-1}-\frac{1}{j}\right) \\
& =1-\frac{1}{T} \\
& <1 .
\end{aligned}
$$","8・186 $\left\{a_{n} \mid n \in N\right\}$ is a sequence of positive integers such that for each $n$,
$$
\left(a_{n}-1\right)\left(a_{n}-2\right) \cdots\left(a_{n}-n^{2}\right)
$$

is a positive integer and a multiple of $n^{n^{2}-1}$. Prove that for any finite set $P$ whose elements are all prime numbers, the following inequality holds:
$$
\sum_{p \in P} \frac{1}{\log _{p} a_{p}}<1 .
$$",,"import Mathlib

open Real

/- 8・186 $\left\{a_{n} \mid n \in N\right\}$ is a sequence of positive integers such that for each $n$,
$$
\left(a_{n}-1\right)\left(a_{n}-2\right) \cdots\left(a_{n}-n^{2}\right)
$$

is a positive integer and a multiple of $n^{n^{2}-1}$. Prove that for any finite set $P$ whose elements are all prime numbers, the following inequality holds:
$$
\sum_{p \in P} \frac{1}{\log _{p} a_{p}}<1 .
$$ -/
theorem number_theory_115538 (a : ℕ → ℕ) (ha : ∀ n, 0 < a n)
    (h : ∀ n, ∃ m, 0 < m ∧ (∏ i ∈ Finset.Icc 1 (n ^ 2), (a n - i)) = m ∧
      n ^ (n ^ 2 - 1) ∣ m) :
    ∀ P : Finset ℕ, (∀ p ∈ P, Nat.Prime p) →
    ∑ p ∈ P, (1 / logb p (a p)) < 1 := by",,
dcfdfc52-95c4-5a14-b056-6a71964a1291,MCQ,yes,yes,yes_generated,yes,$\sqrt{16\sqrt{8\sqrt{4}}}$ = $\sqrt{16\sqrt{8\cdot 2}}$ = $\sqrt{16\sqrt{16}}$ = $\sqrt{16\cdot 4}$ = $\sqrt{64}$ = $\boxed{\textbf{(C)}\ 8}$.,"What is the value of the expression $\sqrt{16\sqrt{8\sqrt{4}}}$?
$\textbf{(A) }4\qquad\textbf{(B) }4\sqrt{2}\qquad\textbf{(C) }8\qquad\textbf{(D) }8\sqrt{2}\qquad\textbf{(E) }16$","We want to prove the equality $\sqrt{16 \cdot \sqrt{8 \cdot \sqrt{4}}} = 8$. We will simplify the expression by evaluating the nested square roots from the inside out.

First, consider the innermost square root, $\sqrt{4}$. We use the property that for a non-negative real number $x$, $\sqrt{x} = y$ if and only if $x = y^2$ and $y \ge 0$. Since $4 = 2^2$ and $2 \ge 0$, we have $\sqrt{4} = 2$. This is established by the `h1` hypothesis in the Lean proof, which uses `Real.sqrt_eq_iff_sq_eq` and `norm_num` to assert `Real.sqrt (4 : ℝ) = 2`.

Next, we simplify the expression $8 \cdot \sqrt{4}$. Substituting the value of $\sqrt{4}$ from the previous step, we get $8 \cdot 2 = 16$. Now, we need to evaluate $\sqrt{16}$. Using the same property as before, since $16 = 4^2$ and $4 \ge 0$, we have $\sqrt{16} = 4$. This is captured by the `h2` hypothesis in the Lean proof, which uses `h1` (the result $\sqrt{4}=2$), then `Real.sqrt_eq_iff_sq_eq` and `norm_num` to assert `Real.sqrt (8 * Real.sqrt 4 : ℝ) = 4`.

Finally, we simplify the entire expression $\sqrt{16 \cdot \sqrt{8 \cdot \sqrt{4}}}$. We substitute the value of $\sqrt{8 \cdot \sqrt{4}}$ from the previous step, which is $4$, into the expression. This gives us $\sqrt{16 \cdot 4}$. Evaluating the product inside the square root, we get $\sqrt{64}$. Since $64 = 8^2$ and $8 \ge 0$, we have $\sqrt{64} = 8$. This final step is performed in the Lean proof by rewriting `h2` and then using `Real.sqrt_eq_iff_sq_eq` and `norm_num` to assert the equality.

Therefore, we have shown that $\sqrt{16 \cdot \sqrt{8 \cdot \sqrt{4}}} = 8$.","import Mathlib

/- What is the value of the expression $\sqrt{16\sqrt{8\sqrt{4}}}$?
$\textbf{(A) }4\qquad\textbf{(B) }4\sqrt{2}\qquad\textbf{(C) }8\qquad\textbf{(D) }8\sqrt{2}\qquad\textbf{(E) }16$ -/
theorem algebra_93246 : Real.sqrt (16 * Real.sqrt (8 * Real.sqrt 4)) = 8 := by","import Mathlib

theorem algebra_93246 : Real.sqrt (16 * Real.sqrt (8 * Real.sqrt 4)) = 8 := by
  have h1 : Real.sqrt (4 : ℝ) = 2 := by
    rw [Real.sqrt_eq_iff_sq_eq] <;> norm_num
  have h2 : Real.sqrt (8 * Real.sqrt 4 : ℝ) = 4 := by
    rw [h1]
    rw [Real.sqrt_eq_iff_sq_eq] <;> norm_num
  rw [h2]
  rw [Real.sqrt_eq_iff_sq_eq] <;> norm_num",
189b1769-4a28-502b-ae5e-ab744bdf1d12,math-word-problem,no,,no,yes,"We notice that $x=0, y=2$ is a solution. From now on, assume $x \geqslant 1$. We start by factoring: $2^{2 x+1}+2^{x}=2^{x}\left(1+2^{x+1}\right)=y^{2}-1=(y-1)(y+1)$. Since $x \geqslant 1, (y+1)(y-1)$ is even, so $y$ is odd. Thus, both $y-1$ and $y+1$ are even, but since their difference is 2, only one is divisible by 4. In particular, either $y+1$ or $y-1$ is divisible by $2^{x-1}$.

- If $2^{x-1}$ divides $y-1$, we set $y=1+2^{x-1} \times k$ for $k$ a natural number. We substitute back into the initial equation: $2^{2 x+1}+2^{x}+1=y^{2}=1+2^{x} k+2^{2(x-1)} k^{2}$. We get $2^{x+1}+1=k+k^{2} 2^{x-2}$, which simplifies to $1-k=2^{x-2}\left(k^{2}-8\right)$. Looking modulo 2, we see that $k$ is odd. If $k \geqslant 1$, $1-k$ is negative, so $k^{2}-8 \leqslant 0$ i.e., $0 \leqslant k \leqslant 2$. By parity, $k=1$, which contradicts $1-k=2^{x-2}\left(k^{2}-8\right)$.
- If $2^{x-1}$ divides $y+1$, we set $y=-1+2^{x-1} \times k$ for $k$ a natural number. We substitute back into the initial equation: $2^{2 x+1}+2^{x}+1=y^{2}=1-2^{x} k+2^{2(x-1)} k^{2}$. We get $2^{x+1}+1=-k+k^{2} 2^{x-2}$, which simplifies to $1+k=2^{x-2}\left(k^{2}-8\right)$. Looking modulo 2, we see that $k$ is odd. Since $1+k$ is positive, $k^{2}-8$ is also positive, so $k \geqslant 3$. We have $1+k=2^{x-2}\left(k^{2}-8\right) \geqslant 2 k^{2}-16$, which rearranges to $2 k^{2}-k-17 \leqslant 0$. For $k \geqslant 4, 2 k^{2}-k-17=k(2 k-1)-17 \geqslant 4 \times 7-17=11>0$, so $3 \leqslant k \leqslant 4$. Since $k$ is odd, $k=3$, thus $4=2^{x-2}(9-8)=2^{x-2}$, so $x=4$. We also have $y=-1+3 \times 2^{4-1}=23$.

Thus, we have found that all solutions are of the form $(4,23)$ and $(0,2)$. It remains to verify that these two pairs are indeed solutions. Conversely, since $2^{1}+2^{0}+1=4=2^{2}$ and $2^{9}+2^{4}+1=512+16+1=529=23^{2}$, $(4,23)$ and $(0,2)$ are the two solution pairs.","Determine all pairs $(x, y)$ of natural integers such that $2^{2 x+1}+2^{x}+1=y^{2}$",,"import Mathlib

/- Determine all pairs $(x, y)$ of natural integers such that $2^{2 x+1}+2^{x}+1=y^{2}$ -/
theorem number_theory_108196 (x y : ℕ) :
    2^(2 * x + 1) + 2^x + 1 = y^2 ↔ (x = 4 ∧ y = 23) ∨ (x = 0 ∧ y = 2) := by",,
a3fd8a48-3118-55e7-925b-2ac8dc6eead9,proof,no,,no,no,,"For all positive real numbers $a, b,$ and $c$, prove that the following inequality holds:
$$ \left(\frac{a+2b}{a+2c} \right)^3+\left(\frac{b+2c}{b+2a} \right)^3+\left(\frac{c+2a}{c+2b} \right)^3 \ge 3 $$",,"import Mathlib

/- For all positive real numbers $a, b,$ and $c$, prove that the following inequality holds:
$$ \left(\frac{a+2b}{a+2c} \right)^3+\left(\frac{b+2c}{b+2a} \right)^3+\left(\frac{c+2a}{c+2b} \right)^3 \ge 3 $$ -/
theorem inequalities_4620 (a b c : ℝ) (ha : 0 < a) (hb : 0 < b) (hc : 0 < c) :
    3 ≤ ((a + 2 * b) / (a + 2 * c)) ^ 3 + ((b + 2 * c) / (b + 2 * a)) ^ 3 +
    ((c + 2 * a) / (c + 2 * b)) ^ 3 := by",,
b53c2a72-9ecf-5f3c-8526-6d61703edd95,MCQ,no,,no,yes,"Let $A=15+\sqrt{220}$ and $B=15-\sqrt{220}.$ Note that $A^{19}+B^{19}$ and $A^{82}+B^{82}$ are both integers: When we expand (Binomial Theorem) and combine like terms for each expression, the rational terms are added and the irrational terms are canceled.
We have
\begin{align*} A^{19}+B^{19} &= \left[\binom{19}{0}15^{19}\sqrt{220}^0+\binom{19}{1}15^{18}\sqrt{220}^1+\cdots+\binom{19}{19}15^0\sqrt{220}^{19}\right] + \left[\binom{19}{0}15^{19}\sqrt{220}^0-\binom{19}{1}15^{18}\sqrt{220}^1+\cdots-\binom{19}{19}15^0\sqrt{220}^{19}\right] \\ &= 2\left[\binom{19}{0}15^{19}\sqrt{220}^0+\binom{19}{2}15^{17}\sqrt{220}^2+\cdots+\binom{19}{18}15^1\sqrt{220}^{18}\right] \\ &= 2\left[\binom{19}{0}15^{19}+\binom{19}{2}15^{17}220+\cdots+\binom{19}{18}15^1 220^9\right]. \end{align*}
Similarly, we have \[A^{82}+B^{82}=2\left[\binom{82}{0}15^{82}+\binom{82}{2}15^{80}220+\cdots+\binom{82}{82}220^{41}\right].\]
We add the two equations and take the sum modulo $10:$
\begin{align*} \left(A^{19}+A^{82}\right)+\left(B^{19}+B^{82}\right) &= 2\Biggl[\binom{19}{0}15^{19}+\phantom{ }\underbrace{\binom{19}{2}15^{17}220+\cdots+\binom{19}{18}15^1 220^9}_{0\pmod{10}}\phantom{ }\Biggr]+2\Biggl[\binom{82}{0}15^{82}+\phantom{ }\underbrace{\binom{82}{2}15^{80}220+\cdots+\binom{82}{82}220^{41}}_{0\pmod{10}}\phantom{ }\Biggr] \\ &\equiv 2\left[\binom{19}{0}15^{19}\right]+2\left[\binom{82}{0}15^{82}\right] \\ &\equiv 2\left[5\right]+2\left[5\right] \\ &\equiv 0\pmod{10}. \end{align*}
It is clear that $0<B^{82}<B^{19}<B<0.5,$ from which $0<B^{19}+B^{82}<1.$ We conclude that the units digit of the decimal expansion of $B^{19}+B^{82}$ is $0.$ Since the units digit of the decimal expansion of $\left(A^{19}+A^{82}\right)+\left(B^{19}+B^{82}\right)$ is $0,$ the units digit of the decimal expansion of $A^{19}+A^{82}$ is $\boxed{\textbf{(D)}\ 9}.$
~MRENTHUSIASM","Find the units digit of the decimal expansion of \[\left(15 + \sqrt{220}\right)^{19} + \left(15 + \sqrt{220}\right)^{82}.\]
$\textbf{(A)}\ 0\qquad  \textbf{(B)}\ 2\qquad  \textbf{(C)}\ 5\qquad  \textbf{(D)}\ 9\qquad  \textbf{(E)}\ \text{none of these}$",,"import Mathlib

/- Find the units digit of the decimal expansion of \[\left(15 + \sqrt{220}\right)^{19} + \left(15 + \sqrt{220}\right)^{82}.\]
$\textbf{(A)}\ 0\qquad  \textbf{(B)}\ 2\qquad  \textbf{(C)}\ 5\qquad  \textbf{(D)}\ 9\qquad  \textbf{(E)}\ \text{none of these}$ -/
theorem number_theory_94523 : ((15 + Real.sqrt 220)^19 + (15 + Real.sqrt 220)^82) % 10 = 9 := by",,
d7616751-85c2-59b5-8a60-a793d47fda9a,math-word-problem,no,,no,yes,The smallest value 6 is achieved when $p=1$.,"3. The real numbers $x_{1}, x_{2}$, and $x_{3}$ are the three roots of the equation $x^{3}-3 x^{2}+2(1-p) x+4=0$, considering their possible multiplicities. Find the smallest value of the expression $\left(x_{1}-1\right)^{2}+\left(x_{2}-1\right)^{2}+\left(x_{3}-1\right)^{2}$ under these conditions. For which $p$ is it realized?",,"import Mathlib

/- 3. The real numbers $x_{1}, x_{2}$, and $x_{3}$ are the three roots of the equation $x^{3}-3 x^{2}+2(1-p) x+4=0$, considering their possible multiplicities. Find the smallest value of the expression $\left(x_{1}-1\right)^{2}+\left(x_{2}-1\right)^{2}+\left(x_{3}-1\right)^{2}$ under these conditions. For which $p$ is it realized? -/
theorem algebra_134157 (p : ℝ) (x₁ x₂ x₃ : ℝ)
    (h : x₁^3 - 3 * x₁^2 + 2 * (1 - p) * x₁ + 4 = 0)
    (h' : x₂^3 - 3 * x₂^2 + 2 * (1 - p) * x₂ + 4 = 0)
    (h'' : x₃^3 - 3 * x₃^2 + 2 * (1 - p) * x₃ + 4 = 0) :
    (x₁ - 1)^2 + (x₂ - 1)^2 + (x₃ - 1)^2 ≥ 6 ∧
    ((x₁ - 1)^2 + (x₂ - 1)^2 + (x₃ - 1)^2 = 6 ↔ p = 1 / 3) := by",,
19be25dc-0b9d-5d57-af6e-09a70462ac4f,proof,no,,no,yes,"Proof: From $(*)$ and $r_{a}=\frac{r s}{s-a}$, etc., we know that the original inequality is equivalent to
$$
\sqrt{x(y+z)}+\sqrt{y(z+x)}+\sqrt{z(x+y)}
$$
$$
\leqslant \sqrt{2}(x+y+z) \Leftrightarrow \sqrt{2 x(y+z)}+\sqrt{2 y(z+x)} \\
+\sqrt{2 z(x+y)} \leqslant 2(x+y+z).
$$

According to the two-variable arithmetic-geometric mean inequality, we have
$$
\begin{array}{l}
\quad \sqrt{2 x(y+z)}+\sqrt{2 y(z+x)}+ \\
\sqrt{2 z(x+y)} \leqslant \frac{1}{2}[(2 x+y+z)+(2 y+z+x) \\
+(2 z+x+y)]=2(x+y+z).
\end{array}
$$","Problem 6: (《Mathematics Bulletin》 +2001.10 P-44) In $\triangle ABC$, $a, b, c$ are the side lengths, $s$ is the semi-perimeter, $r_{a}, r_{b}, r_{c}$ are the radii of the excircles, respectively. Prove that: $\sqrt{\frac{a}{r_{a}}}+\sqrt{\frac{b}{r_{b}}}+\sqrt{\frac{c}{r_{c}}} \geqslant \sqrt{\frac{2 s}{r}}$. $r$ is the radius of the incircle.",,"import Mathlib

open Real
open scoped BigOperators

/- Problem 6: (《Mathematics Bulletin》 +2001.10 P-44) In $\triangle ABC$, $a, b, c$ are the side lengths, $s$ is the semi-perimeter, $r_{a}, r_{b}, r_{c}$ are the radii of the excircles, respectively. Prove that: $\sqrt{\frac{a}{r_{a}}}+\sqrt{\frac{b}{r_{b}}}+\sqrt{\frac{c}{r_{c}}} \geqslant \sqrt{\frac{2 s}{r}}$. $r$ is the radius of the incircle. -/
theorem inequalities_603756 (A B C : EuclideanSpace ℝ (Fin 2))
  (a b c : ℝ) (ha : a = dist B C) (hb : b = dist A C) (hc : c = dist A B)
  (s : ℝ) (hs : s = (a + b + c) / 2) (r_a r_b r_c : ℝ)
  (hr_a : r_a > 0) (hr_b : r_b > 0) (hr_c : r_c > 0)
  (r : ℝ) (hr : r > 0) :
  sqrt (a / r_a) + sqrt (b / r_b) + sqrt (c / r_c) ≥
  sqrt ((2 * s) / r) :=
",,
ffd341c9-dcb2-5c0e-99bf-45a407606651,proof,no,,no,no,,"Let $ f: (1,\infty)\to\mathbb{R}$ be a differentiable function such that
\[ f'(x)\equal{}\frac{x^2\minus{}\left(f(x)\right)^2}{x^2\left(\left(f(x)\right)^2\plus{}1\right)}\quad\text{for all }x>1.\]
Prove that $ \displaystyle\lim_{x\to\infty}f(x)\equal{}\infty.$",,"import Mathlib

open Topology Filter Real Complex TopologicalSpace Finset
open scoped BigOperators

/- Let $ f: (1,\infty)\to\mathbb{R}$ be a differentiable function such that
\[ f'(x)\equal{}\frac{x^2\minus{}\left(f(x)\right)^2}{x^2\left(\left(f(x)\right)^2\plus{}1\right)}\quad\text{for all }x>1.\]
Prove that $ \displaystyle\lim_{x\to\infty}f(x)\equal{}\infty.$ -/
theorem calculus_57767 {f : ℝ → ℝ}
  (hf : DifferentiableOn ℝ f (Set.Ioi 1))
  (h : ∀ x > 1, deriv f x = (x ^ 2 - (f x) ^ 2) / (x ^ 2 * ((f x) ^ 2 + 1))) :
  Tendsto f atTop atTop :=
",,
16e6948a-1a9d-54a8-b157-9395f6dfddb1,proof,no,,no,yes,"Let's set \( A = a(b+c), B = a^2 + bc \), then
\[
\sum \sqrt{\frac{a(b+c)}{a^2 + bc}} = \sum \frac{a(b+c)}{\sqrt{(ab + ac)(a^2 + bc)}} \geqslant \sum \frac{2a(b+c)}{(a+b)(a+c)} = 2
\]

The desired inequality is proved.","Example $4.22 a, b, c>0$, prove that
$$\sum \sqrt{\frac{a(b+c)}{a^{2}+b c}} \geqslant 2$$",,"import Mathlib

/- Example $4.22 a, b, c>0$, prove that
$$\sum \sqrt{\frac{a(b+c)}{a^{2}+b c}} \geqslant 2$$ -/
theorem inequalities_600815 (a b c : ℝ) (ha : 0 < a) (hb : 0 < b) (hc : 0 < c) :
    2 ≤ Real.sqrt ((a * (b + c)) / (a ^ 2 + b * c)) +
        Real.sqrt ((b * (a + c)) / (b ^ 2 + a * c)) +
        Real.sqrt ((c * (a + b)) / (c ^ 2 + a * b)) := by",,
3a784cae-0dff-5944-9b07-58dc0aeb91e9,proof,no,,no,yes,"
Solution. We have $y \leq \frac{1+y^{2}}{2}$, hence $\quad$

$$
\frac{1+x^{2}}{1+y+z^{2}} \geq \frac{1+x^{2}}{1+z^{2}+\frac{1+\dot{y}^{2}}{2}}
$$

and the similar inequalities.

Setting $a=1+x^{2}, b=1+y^{2}, c=1+z^{2}$, it sufices to prove that

$$
\frac{a}{2 c+b}+\frac{b}{2 a+c}+\frac{c}{2 b+a} \geq 1
$$

for all $a, b, c \geq 0$.

Put $A=2 c+b, B=2 a+c, C=2 b+a$. Then

$$
a=\frac{C+4 B-2 A}{9}, b=\frac{A+4 C-2 B}{9}, c=\frac{B+4 A-2 C}{9}
$$

and (1) rewrites as

$$
\frac{C+4 B-2 A}{A}+\frac{A+4 C-2 B}{B}+\frac{B+4 A-2 C}{C} \geq 9
$$

and consequently

$$
\frac{C}{A}+\frac{A}{B}+\frac{B}{C}+4\left(\frac{B}{A}+\frac{C}{B}+\frac{A}{C}\right) \geq 15
$$

As $A, B, C>0$, by $A M-G M$ inequality we have

$$
\frac{A}{B}+\frac{B}{C}+\frac{C}{A} \geq 3 \sqrt[3]{\frac{A}{B} \cdot \frac{B}{C} \cdot \frac{C}{A}}
$$

and

$$
\frac{B}{A}+\frac{C}{B}+\frac{A}{C} \geq 3
$$

and we are done.
","
ALG 7 .

Let $x, y, z$ be real numbers greater than -1 . Prove that

$$
\frac{1+x^{2}}{1+y+z^{2}}+\frac{1+y^{2}}{1+z+x^{2}}+\frac{1+z^{2}}{1+x+y^{2}} \geq 2
$$
",,"import Mathlib

/- 
ALG 7 .

Let $x, y, z$ be real numbers greater than -1 . Prove that

$$
\frac{1+x^{2}}{1+y+z^{2}}+\frac{1+y^{2}}{1+z+x^{2}}+\frac{1+z^{2}}{1+x+y^{2}} \geq 2
$$
 -/
theorem inequalities_109287 (x y z : ℝ) (hx : x > -1) (hy : y > -1) (hz : z > -1) :
    2 ≤ (1 + x^2) / (1 + y + z^2) + (1 + y^2) / (1 + z + x^2) +
        (1 + z^2) / (1 + x + y^2) := by",,
