uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
92bd0700-2114-565c-a628-7b59e09aa700,math-word-problem,no,,no,no,,"If $S=15+195+1995+19995+\cdots +\underbrace{1999\cdots 95}_{44 \text{ nines}}$, then the sum of the last four digits of the sum $S$ is ___          ___ .",,"import Mathlib

/- If $S=15+195+1995+19995+\cdots +\underbrace{1999\cdots 95}_{44 \text{ nines}}$, then the sum of the last four digits of the sum $S$ is ___          ___ . -/
theorem number_theory_1563 : (∑ i ∈ Finset.range 44, (10^(i + 1) - 1) / 9) % 10000 = 24 := by",,
4e156b18-3f16-53b6-aca2-12221ac38764,math-word-problem,no,,no,yes,"Solution. Since

$$
2013-8 x^{3}+12 x^{2}-14 x-a-\sin 2 \pi x=2008-(2 x-1)^{3}-4(2 x-1)-a+\sin \pi(2 x-1)
$$

then after the substitution of the variable $t=2 x-1$, we get a new problem: ""For the function $F(t)=2008-t^{3}-4 t- a+\sin \pi t$, find the number of integer values of $a$, for each of which the equation

$$
\underbrace{F(F(\ldots F}_{2013 \text { times }}(t) \ldots))=t
$$

on the interval $[99 ; 101]$ has a unique solution.""

The function $F(t)=2008-t^{3}-4 t-a+\sin \pi t$ is monotonically decreasing over the entire number line (which can be verified either by calculating $F^{\prime}(t)$ or by directly using the definition of a monotonically decreasing function). Therefore,

$$
\underbrace{F(F(\ldots F}_{2013 \text { times }}(t) \ldots))=t \Longleftrightarrow F(t)=t .
$$

The function $g(t)=t-F(t)$ is monotonically increasing. Consequently, the equation $g(t)=0$ has a unique solution on $[99 ; 101]$ if and only if

$$
\left\{\begin{array} { l } 
{ g ( 1 0 1 ) \geqslant 0 , } \\
{ g ( 9 9 ) \leqslant 0 , }
\end{array} \Longleftrightarrow \left\{\begin{array}{l}
101-2008+101^{3}+404+a \geqslant 0 \\
99-2008+99^{3}+396+a \leqslant 0
\end{array}\right.\right.
$$

From the obtained two-sided estimates for $a$, it follows that the number of integer values of $a$ is

$$
g(101)-g(99)+1=2+101^{3}-99^{3}+404-396+1=60013
$$

## Answer 60013 .","10.1. For the function $f(x)=2013-8 x^{3}+12 x^{2}-14 x-a-\sin 2 \pi x$ find the number of integer values of $a$, for each of which the equation

$$
\underbrace{f(f(\ldots f}_{2013 \text { times }}(x) \ldots))=2 x-1
$$

on the interval $[50 ; 51]$ has a unique solution.",,"import Mathlib

open Real Set
open scoped BigOperators

/- 10.1. For the function $f(x)=2013-8 x^{3}+12 x^{2}-14 x-a-\sin 2 \pi x$ find the number of integer values of $a$, for each of which the equation

$$
\underbrace{f(f(\ldots f}_{2013 \text { times }}(x) \ldots))=2 x-1
$$

on the interval $[50 ; 51]$ has a unique solution. -/
theorem algebra_185896 {f : ℝ → ℝ} (hf : f = λ x => 2013 - 8 * x^3 + 12 * x^2 - 14 * x - a - sin (2 * π * x)) :
    {a : ℤ | ∃! x ∈ Icc 50 51, f^[2013] x = 2 * x - 1}.ncard = 60013 := by",,
e4fdaced-10f6-5f3f-be3e-70b1ae078ffa,math-word-problem,no,,no,yes,"3. $m>\frac{1}{2}$.

When $\theta=\frac{\pi}{2}$, the inequality always holds.
When $\theta \in\left[0, \frac{\pi}{2}\right)$,
the original inequality
$$
\begin{aligned}
\Leftrightarrow m & >\frac{1}{2}(\sin \theta-1)+\frac{1}{\sin \theta-1}+1 \\
(\sin \theta & -1 \in[-1,0)) .
\end{aligned}
$$

When $\sin \theta-1=-1$, i.e., $\theta=0$, $\frac{1}{2}(\sin \theta-1)+\frac{1}{\sin \theta-1}$ has a maximum value of $-\frac{3}{2}$. Therefore, $m>\frac{1}{2}$.","3. For $0 \leqslant \theta \leqslant \frac{\pi}{2}$, such that
$$
\cos ^{2} \theta+2 m \sin \theta-2 m-2<0
$$

always holds, the range of real number $m$ is $\qquad$",,"import Mathlib

open Real Set
open scoped Real

/- 3. For $0 \leqslant \theta \leqslant \frac{\pi}{2}$, such that
$$
\cos ^{2} \theta+2 m \sin \theta-2 m-2<0
$$

always holds, the range of real number $m$ is $\qquad$ -/
theorem inequalities_311601 (θ : ℝ) (hθ : θ ∈ Icc 0 (π/2)) (m : ℝ) :
    cos θ^2 + 2*m*sin θ - 2*m - 2 < 0 ↔ m > 1/2 := by",,
0168bce4-cce8-5663-8001-923763e2b9c3,math-word-problem,yes,yes,yes_generated,no,,"Let $a$ and $b$ be real numbers not less than $3$, find the minimum value of $ \sqrt { a - 3 } + | 3 - \sqrt { b - 3 } |$.","We want to prove that $0$ is the least element of the set $S = \{x \in \mathbb{R} \mid \exists a, b \in \mathbb{R}, a \geq 3 \land b \geq 3 \land x = \sqrt{a - 3} + |3 - \sqrt{b - 3}|\}$. To establish that $0$ is the least element, we must demonstrate two properties:
1.  $0$ is an element of the set $S$.
2.  For any $x \in S$, $x \geq 0$.

**Part 1: Proving that $0$ is an element of $S$.**
To show that $0 \in S$, we need to find specific real numbers $a$ and $b$ such that $a \geq 3$, $b \geq 3$, and the expression $\sqrt{a - 3} + |3 - \sqrt{b - 3}|$ evaluates to $0$.

Let's choose $a=3$ and $b=12$.
First, we verify that these choices satisfy the given conditions for $a$ and $b$:
*   For $a=3$, the condition $a \geq 3$ becomes $3 \geq 3$, which is true.
*   For $b=12$, the condition $b \geq 3$ becomes $12 \geq 3$, which is true.

Next, we evaluate the expression $x = \sqrt{a - 3} + |3 - \sqrt{b - 3}|$ with $a=3$ and $b=12$:
*   The first term is $\sqrt{a - 3} = \sqrt{3 - 3} = \sqrt{0}$. By the property that the square root of zero is zero, we have $\sqrt{0} = 0$.
*   For the term $\sqrt{b - 3}$ within the absolute value: $\sqrt{12 - 3} = \sqrt{9}$. Since $3$ is non-negative and $3^2 = 9$, we have $\sqrt{9} = 3$.
*   Substituting this into the second term, we get $|3 - \sqrt{b - 3}| = |3 - 3| = |0|$. By the property that the absolute value of zero is zero, we have $|0| = 0$.

Combining these results, the expression becomes $\sqrt{a - 3} + |3 - \sqrt{b - 3}| = 0 + 0 = 0$.
Since we found specific values $a=3$ and $b=12$ that satisfy the constraints and make the expression equal to $0$, we have successfully shown that $0$ is an element of the set $S$.

**Part 2: Proving that $0$ is a lower bound for $S$.**
Let $x$ be an arbitrary element of the set $S$. By the definition of $S$, this means there exist real numbers $a$ and $b$ such that $a \geq 3$, $b \geq 3$, and $x = \sqrt{a - 3} + |3 - \sqrt{b - 3}|$. We need to show that $x \geq 0$.

Let's analyze the two terms in the sum that defines $x$:
*   **Consider the term $\sqrt{a - 3}$:** Given that $a \geq 3$, it follows that $a - 3 \geq 0$. The square root of any non-negative real number is itself non-negative. Therefore, we have $\sqrt{a - 3} \geq 0$.
*   **Consider the term $|3 - \sqrt{b - 3}|$:** The absolute value of any real number (in this case, $3 - \sqrt{b - 3}$) is always non-negative. Therefore, we have $|3 - \sqrt{b - 3}| \geq 0$.

Since both terms in the sum are non-negative ($\sqrt{a - 3} \geq 0$ and $|3 - \sqrt{b - 3}| \geq 0$), their sum must also be non-negative. That is, $\sqrt{a - 3} + |3 - \sqrt{b - 3}| \geq 0$.
Given that $x$ is defined as this sum, we can conclude that $x \geq 0$.

Since we have shown that $0 \in S$ and that for any $x \in S$, $x \geq 0$, we have proven that $0$ is the least element of the set $S$.

$\blacksquare$","import Mathlib
open Real Set

/- Let $a$ and $b$ be real numbers not less than $3$, find the minimum value of $ \sqrt { a - 3 } + | 3 - \sqrt { b - 3 } |$. -/
theorem algebra_2933 :
  IsLeast {x : ℝ | ∃ a b : ℝ, a ≥ 3 ∧ b ≥ 3 ∧ x = sqrt (a - 3) + abs (3 - sqrt (b - 3))} 0 := by","import Mathlib
open Real Set

theorem algebra_2933 :
  IsLeast {x : ℝ | ∃ a b : ℝ, a ≥ 3 ∧ b ≥ 3 ∧ x = sqrt (a - 3) + abs (3 - sqrt (b - 3))} 0 := by
  constructor
  · -- We need to show 0 is in the set.
    use 3, 12
    constructor
    · norm_num
    constructor
    · norm_num
    · -- Show the expression equals 0 when a=3 and b=12
      have h1 : sqrt (3 - 3 : ℝ) = 0 := by
        norm_num [sqrt_zero]
      have h2 : sqrt (12 - 3 : ℝ) = 3 := by
        rw [Real.sqrt_eq_iff_sq_eq] <;> norm_num
      have h3 : abs (3 - sqrt (12 - 3 : ℝ)) = 0 := by
        rw [h2]
        norm_num
      rw [h1, h3]
      all_goals norm_num 
  · -- Show that any value in the set is ≥ 0
    rintro x ⟨a, b, ha, hb, hx⟩
    have h1 : sqrt (a - 3) ≥ 0 := Real.sqrt_nonneg (a - 3)
    have h2 : abs (3 - sqrt (b - 3)) ≥ 0 := abs_nonneg (3 - sqrt (b - 3))
    have h3 : sqrt (a - 3) + abs (3 - sqrt (b - 3)) ≥ 0 := by linarith
    linarith [hx, h3]",
bc94c18a-15fb-5550-8fb6-713469c2820c,MCQ,no,,no,yes,"2. A. C.

From the system of inequalities, we get
$$
3-2 t<x<20 \text {. }
$$

Since the system of inequalities has exactly five integer solutions, the integer solutions can only be $15, 16, 17, 18, 19$.
Thus, $14 \leqslant 3-2 t<15 \Rightarrow-6<t \leqslant-\frac{11}{2}$.","2. A. Given the system of inequalities about $x$
$$
\left\{\begin{array}{l}
\frac{2 x+5}{3}-x>-5, \\
\frac{x+3}{2}-t<x
\end{array}\right.
$$

has exactly five integer solutions. Then the range of $t$ is ( ).
(A) $-6<t<-\frac{11}{2}$
(B) $-6 \leqslant t<-\frac{11}{2}$
(C) $-6<t \leqslant-\frac{11}{2}$
(D) $-6 \leqslant t \leqslant-\frac{11}{2}$",,"import Mathlib

open Real
open scoped BigOperators

/- 2. A. Given the system of inequalities about $x$
$$
\left\{\begin{array}{l}
\frac{2 x+5}{3}-x>-5, \\
\frac{x+3}{2}-t<x
\end{array}\right.
$$

has exactly five integer solutions. Then the range of $t$ is ( ).
(A) $-6<t<-\frac{11}{2}$
(B) $-6 \leqslant t<-\frac{11}{2}$
(C) $-6<t \leqslant-\frac{11}{2}$
(D) $-6 \leqslant t \leqslant-\frac{11}{2}$ -/
theorem inequalities_311324 (t : ℝ) :
  {x : ℤ | (2*x+5)/3 - x > -5 ∧ (x+3)/2 - t < x}.encard = 5 ↔
  -6 < t ∧ t ≤ -11/2 :=",,
75e4f357-7ac3-580d-8938-f5c6368e2410,MCQ,no,,no,yes,"[Solution] Rewrite the equation as $|x|^{2}-2|x|+2-m=0$, then $|x|=1 \pm \sqrt{m-1}$,

i.e., $x=1 \pm \sqrt{m-1}$ or $x=-1 \mp \sqrt{m-1}$. When $m=2$, $x=2,0,-2$, there are exactly 3 roots. Therefore, the answer is $(C)$.","$2 \cdot 94$ for the equation $x^{2}-2|x|+2=m$. If the equation has exactly 3 real roots, then the value of $m$ is
(A) 1 .
(B) $\sqrt{3}$.
(C) 2 .
(D) 2.5 .
(China Beijing Junior High School Mathematics Competition, 1991)",,"import Mathlib

/- $2 \cdot 94$ for the equation $x^{2}-2|x|+2=m$. If the equation has exactly 3 real roots, then the value of $m$ is
(A) 1 .
(B) $\sqrt{3}$.
(C) 2 .
(D) 2.5 .
(China Beijing Junior High School Mathematics Competition, 1991) -/
theorem algebra_217575 (m : ℝ) (h : {x : ℝ | x^2 - 2 * abs x + 2 = m}.encard = 3) :
    m = 2 := by",,
99eae930-09cc-5394-a802-261cca6df521,math-word-problem,no,,no,yes,"7. $\frac{671}{3}$.

As shown in Figure 4, let the centroids of $\triangle A B E$, $\triangle B C E$, and $\triangle A D E$ be $X$, $Y$, and $Z$ respectively.

By the properties of centroids and similar triangles, it is easy to know that the distances from points $Y$ and $Z$ to side $C D$ are both $\frac{1}{3} A D$, hence $Y Z \parallel C D$.

Also, the distance from point $Y$ to side $B C$ is $\frac{1}{3} C E$, and the distance from point $Z$ to side $A D$ is $\frac{1}{3} D E$, so $Y Z = \frac{2}{3} C D$.

The distance from point $X$ to side $A B$ is $\frac{1}{3} A D$, so the distance from point $X$ to side $Y Z$ is $\frac{1}{3} A D$. Therefore,
$$
\begin{array}{l}
S_{\triangle X Y Z}=\frac{1}{2} \times \frac{2}{3} C D \times \frac{1}{3} A D \\
=\frac{1}{9} C D \cdot A D=\frac{2013}{9}=\frac{671}{3} .
\end{array}
$$","7. Let the area of rectangle $A B C D$ be 2013, and point $E$ lies on side $C D$. Then the area of the triangle formed by the centroids of $\triangle A B E$, $\triangle B C E$, and $\triangle A D E$ is $\qquad$

Translate the above text into English, please retain the original text's line breaks and format, and output the translation result directly.",,"import Mathlib

open Real
open scoped BigOperators

/- 7. Let the area of rectangle $ABCD$ be 2013, and point $E$ lies on side $CD$. Then the area of the triangle formed by the centroids of $\triangle ABE$, $\triangle BCE$, and $\triangle ADE$ is $\qquad$ -/
theorem calculus_321690 (A B C D E : ℝ × ℝ)
  (h₀ : 0 < A.1 ∧ 0 < A.2)
  (h₁ : 0 < B.1 ∧ 0 < B.2)
  (h₂ : 0 < C.1 ∧ 0 < C.2)
  (h₃ : 0 < D.1 ∧ 0 < D.2)
  (h₄ : 0 < E.1 ∧ 0 < E.2)
  (h₅ : E.1 = C.1)
  (h₆ : E.2 = C.2)
  (h₇ : (B.1 - A.1) * (B.2 - A.2) = 2013) :
  (1/2) * ((B.1 + E.1)/2) * ((B.2 + E.2)/2) = 671/3 := by",,
63503eb4-2039-518c-ba65-a227f473c7da,math-word-problem,yes,yes,yes_generated,yes,"【Solution】Solution: Moving the decimal point of 1.41 two places to the right gives 141, i.e., $a=141$,
$$
a-1.41=141-1.41=139.59 \text {, }
$$
the integer part of 139.59 is 139.

Therefore, the answer is: 139.","3. (5 points) Move the decimal point of 1.41 two places to the right, getting $a$, then the integer part of $a-1.41$ is

","Let $a$ be a real number such that $a = 1.41 \times 100$. We want to find the integer part of $a - 1.41$, which is denoted by $\lfloor a - 1.41 \rfloor$.

The proof proceeds as follows:

1.  **Substitute the value of $a$**:
    We are given the definition of $a$ as $a = 1.41 \times 100$. We substitute this into the expression $\lfloor a - 1.41 \rfloor$.
    This transforms the expression into:
    $$ \lfloor (1.41 \times 100) - 1.41 \rfloor $$

2.  **Perform arithmetic calculations**:
    Next, we evaluate the numerical expression inside the floor function.
    First, calculate the product:
    $$ 1.41 \times 100 = 141 $$
    Then, substitute this result back into the expression:
    $$ \lfloor 141 - 1.41 \rfloor $$
    Now, perform the subtraction:
    $$ 141 - 1.41 = 139.59 $$
    So, the expression simplifies to:
    $$ \lfloor 139.59 \rfloor $$

3.  **Evaluate the floor function**:
    The floor function $\lfloor x \rfloor$ gives the greatest integer less than or equal to $x$. For $x = 139.59$, the greatest integer less than or equal to $139.59$ is $139$.
    This can be formally justified by the property that $\lfloor x \rfloor = n$ if and only if $n \leq x < n + 1$. In our case, $x = 139.59$ and $n = 139$. We check that $139 \leq 139.59 < 139 + 1$, which means $139 \leq 139.59 < 140$. This inequality is true.
    Therefore,
    $$ \lfloor 139.59 \rfloor = 139 $$

Thus, we have shown that $\lfloor a - 1.41 \rfloor = 139$.

The final answer is $\boxed{139}$.","import Mathlib

/- 3. (5 points) Move the decimal point of 1.41 two places to the right, getting $a$, then the integer part of $a-1.41$ is

 -/
theorem algebra_280071 {a : ℝ} (ha : a = 1.41 * 100) : ⌊a - 1.41⌋ = 139 := by","import Mathlib

theorem algebra_280071 {a : ℝ} (ha : a = 1.41 * 100) : ⌊a - 1.41⌋ = 139 := by
  rw [ha]
  norm_num [Int.floor_eq_iff]",
3dcb1840-768b-5279-baf3-dc262fe3aba5,math-word-problem,no,,no,yes,"[Solution] We notice that in the system of equations, if we swap the subscript $i$ with $j$, and $j$ with the equations remain unchanged. Therefore, without loss of generality, we can assume $a_{1}>a_{2}>a_{3}>a_{4}$. The system of equations then becomes:
$$\left\{\begin{array}{l}
\left(a_{1}-a_{2}\right) x_{2}+\left(a_{1}-a_{3}\right) x_{3}+\left(a_{1}-a_{4}\right) x_{4}=1, \\
\left(a_{1}-a_{2}\right) x_{1}+\left(a_{2}-a_{3}\right) x_{3}+\left(a_{2}-a_{4}\right) x_{4}=1, \\
\left(a_{1}-a_{3}\right) x_{2}+\left(a_{2}-a_{3}\right) x_{2}+\left(a_{3}-a_{4}\right) x_{4}=1, \\
\left(a_{1}-a_{4}\right) x_{1}+\left(a_{2}-a_{4}\right) x_{2}+\left(a_{3}-a_{4}\right) x_{3}=1
\end{array}\right.$$
Subtracting (2) from (1), (3) from (2), and (4) from (3), we get
$$\left\{\begin{array}{l}
\left(a_{1}-a_{2}\right)\left(x_{2}+x_{3}+x_{4}-x_{1}\right)=0, \\
\left(a_{2}-a_{3}\right)\left(-x_{1}-x_{2}+x_{3}+x_{4}\right)=0, \\
\left(a_{3}-a_{4}\right)\left(-x_{1}-x_{2}-x_{3}+x_{4}\right)=0 .
\end{array}\right.$$

Since $a_{1}-a_{2} \neq 0, a_{2}-a_{3} \neq 0, a_{3}-a_{4} \neq 0$, we have
$$\left\{\begin{array}{l}
x_{2}+x_{3}+x_{4}-x_{1}=0 \\
-x_{1}-x_{2}+x_{3}+x_{4}=0 \\
-x_{1}-x_{2}-x_{3}+x_{4}=0
\end{array}\right.$$
Subtracting (6) from (5), and (7) from (6), we get
$$x_{2}=0, x_{3}=0 .$$

Substituting into (5) gives $x_{1}=x_{4}$.
Substituting into (1) and (4) gives $x_{1}=x_{4}=\frac{1}{a_{1}-a_{4}}$.
Upon verification, when $a_{1}>a_{2}>a_{3}>a_{4}$,
$$x_{1}=x_{3}=0, x_{1}=x_{4}=\frac{1}{a_{1}-a_{4}}$$

is a solution to the system of equations.
In general, when $a_{i}>a_{j}>a_{k}>a_{l}$, the solution to the system of equations is
$$x_{j}=x_{k}=0, x_{i}=x_{l}=\frac{1}{a_{i}-a_{l}} .$$","4・150 Solve the system of equations
$$\left\{\begin{array}{l}
\left|a_{1}-a_{2}\right| x_{2}+\left|a_{1}-a_{3}\right| x_{3}+\left|a_{1}-a_{4}\right| x_{4}=1, \\
\left|a_{2}-a_{1}\right| x_{1}+\left|a_{2}-a_{3}\right| x_{3}+\left|a_{2}-a_{4}\right| x_{4}=1, \\
\left|a_{3}-a_{1}\right| x_{1}+\left|a_{3}-a_{2}\right| x_{2}+\left|a_{3}-a_{4}\right| x_{4}=1, \\
\left|a_{4}-a_{1}\right| x_{1}+\left|a_{4}-a_{2}\right| x_{2}+\left|a_{4}-a_{3}\right| x_{3}=1 .
\end{array}\right.$$

where \(a_{1}, a_{2}, a_{3}, a_{4}\) are known distinct real numbers.",,"import Mathlib

/- 4・150 Solve the system of equations
$$\left\{\begin{array}{l}
\left|a_{1}-a_{2}\right| x_{2}+\left|a_{1}-a_{3}\right| x_{3}+\left|a_{1}-a_{4}\right| x_{4}=1, \\
\left|a_{2}-a_{1}\right| x_{1}+\left|a_{2}-a_{3}\right| x_{3}+\left|a_{2}-a_{4}\right| x_{4}=1, \\
\left|a_{3}-a_{1}\right| x_{1}+\left|a_{3}-a_{2}\right| x_{2}+\left|a_{3}-a_{4}\right| x_{4}=1, \\
\left|a_{4}-a_{1}\right| x_{1}+\left|a_{4}-a_{2}\right| x_{2}+\left|a_{4}-a_{3}\right| x_{3}=1 .
\end{array}\right.$$

where \(a_{1}, a_{2}, a_{3}, a_{4}\) are known distinct real numbers. -/
theorem algebra_603311 (a : Fin 4 → ℝ) (ha : ∀ i j, a i = a j → i = j)
    (x : Fin 4 → ℝ) (h : ∀ i, ∑ j : Fin 4, |a i - a j| * x j = 1) :
    ∀ i, x i = 1 / (a i - a (3 - i)) ∧ ∀ j, j ≠ 3 - i → x j = 0 := by",,
ffff8c5e-1d8c-5836-8a03-5cb6d99c96af,math-word-problem,yes,yes,yes_generated,no,,"Let $z$ and $w$ be complex numbers such that $|z| = 1$ and $|w| = 3$. If $|z+w| = 2$, what is $ \left | \frac{1}{z} + \frac{1}{w} \right|$?","Let $z$ and $w$ be complex numbers. We are given the following conditions:
1.  $|z| = 1$
2.  $|w| = 3$
3.  $|z + w| = 2$

Our goal is to find the value of $ \left| \frac{1}{z} + \frac{1}{w} \right| $.

First, we must establish that $z$ and $w$ are non-zero to ensure the expressions $1/z$ and $1/w$ are well-defined.
*   Assume, for contradiction, that $z = 0$. Then $|z| = |0| = 0$. However, we are given $|z| = 1$. This leads to $0 = 1$, which is a contradiction. Therefore, $z \neq 0$.
*   Similarly, assume, for contradiction, that $w = 0$. Then $|w| = |0| = 0$. However, we are given $|w| = 3$. This leads to $0 = 3$, which is a contradiction. Therefore, $w \neq 0$.

Now we can proceed with the main calculation:

1.  **Combine the fractions:**
    We start by simplifying the expression inside the norm:
    $$ \frac{1}{z} + \frac{1}{w} $$
    Since $z \neq 0$ and $w \neq 0$, we can find a common denominator:
    $$ \frac{1}{z} + \frac{1}{w} = \frac{1 \cdot w}{z \cdot w} + \frac{1 \cdot z}{w \cdot z} = \frac{w}{z \cdot w} + \frac{z}{z \cdot w} = \frac{z + w}{z \cdot w} $$
    So, we have:
    $$ \left| \frac{1}{z} + \frac{1}{w} \right| = \left| \frac{z + w}{z \cdot w} \right| $$

2.  **Apply the property of norms for division:**
    For any complex numbers $A$ and $B$ where $B \neq 0$, we have $|A/B| = |A| / |B|$.
    Since $z \neq 0$ and $w \neq 0$, their product $z \cdot w \neq 0$. Therefore, we can apply this property:
    $$ \left| \frac{z + w}{z \cdot w} \right| = \frac{|z + w|}{|z \cdot w|} $$

3.  **Apply the property of norms for multiplication:**
    For any complex numbers $z$ and $w$, we have $|z \cdot w| = |z| \cdot |w|$.
    Applying this to the denominator:
    $$ \frac{|z + w|}{|z \cdot w|} = \frac{|z + w|}{|z| \cdot |w|} $$

4.  **Substitute the given values and calculate:**
    Now we substitute the values provided in the problem statement:
    *   $|z + w| = 2$
    *   $|z| = 1$
    *   $|w| = 3$
    Substituting these into our expression:
    $$ \frac{|z + w|}{|z| \cdot |w|} = \frac{2}{1 \cdot 3} = \frac{2}{3} $$

Therefore, we conclude that:
$$ \left| \frac{1}{z} + \frac{1}{w} \right| = \frac{2}{3} $$

The proof is complete.","import Mathlib

/- Let $z$ and $w$ be complex numbers such that $|z| = 1$ and $|w| = 3$. If $|z+w| = 2$, what is $ \left | \frac{1}{z} + \frac{1}{w} \right|$? -/
theorem algebra_12935 (z w : ℂ) (hz : ‖z‖ = 1) (hw : ‖w‖ = 3)
    (hzw : ‖z + w‖ = 2) : ‖1 / z + 1 / w‖ = 2 / 3 := by","import Mathlib

theorem algebra_12935 (z w : ℂ) (hz : ‖z‖ = 1) (hw : ‖w‖ = 3)
    (hzw : ‖z + w‖ = 2) : ‖1 / z + 1 / w‖ = 2 / 3 := by 
  have hz' : z ≠ 0 := by
    by_contra h
    rw [h] at hz
    simpa using hz
  have hw' : w ≠ 0 := by
    by_contra h
    rw [h] at hw
    simpa using hw
  
  have h1 : ‖1 / z + 1 / w‖ = ‖(z + w) / (z * w)‖ := by
    field_simp [hz', hw']
    <;> ring_nf <;> simp [Complex.ext_iff, mul_add, add_mul]
    <;> try tauto
  
  have h2 : ‖(z + w) / (z * w)‖ = ‖z + w‖ / ‖z * w‖ := by 
    field_simp [hz', hw']
    all_goals norm_num
    all_goals try positivity
  
  have h3 : ‖z * w‖ = ‖z‖ * ‖w‖ := by
    simp [Complex.norm_eq_abs, Complex.abs, Complex.normSq]
    all_goals norm_num
    all_goals try linarith [show ‖z‖ ≥ 0 by positivity, show ‖w‖ ≥ 0 by positivity]
  
  rw [h1, h2, h3, hzw, hw, hz]
  all_goals norm_num
  all_goals try positivity",
