uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
72a76f29-3a34-59a2-89a6-a1f5ff18cf76,math-word-problem,no,,no,no,,What condition must the coefficients of the quadratic equations $a_1x^2 + b_1x + c_1 = 0$ and $a_2x^2 + b_2x + c_2 = 0$ satisfy such that the equations have one common root?,,"import Mathlib

/- What condition must the coefficients of the quadratic equations $a_1x^2 + b_1x + c_1 = 0$ and $a_2x^2 + b_2x + c_2 = 0$ satisfy such that the equations have one common root? -/
theorem algebra_4079 {a1 a2 b1 b2 c1 c2 : ℝ} (ha1 : a1 ≠ 0) (ha2 : a2 ≠ 0) :
    (c1 * a2 - a1 * c2) ^ 2 - (a1 * b2 - b1 * a2) * (b1 * c2 - b2 * c1) = 0 ↔
    ∃ x, a1 * x ^ 2 + b1 * x + c1 = 0 ∧ a2 * x ^ 2 + b2 * x + c2 = 0 := by",,
e7e19c42-421a-59aa-ab75-623ed366f03c,math-word-problem,no,,no,yes,"The formula for the sum of cubes, also known as Nicomachus's Theorem, is as follows:
\[1^3+2^3+3^3+\dots+k^3=(1+2+3+\dots+k)^2=\left(\frac{k(k+1)}{2}\right)^2\]
for any positive integer $k$. 
So let's apply this to this problem.
Let $m=n+5$. Then we have
\begin{align*} 1^3+2^3+3^3+\dots+(m-5)^3&\equiv 17 \mod m \\ \left(\frac{(m-5)(m-4)}{2}\right)^2&\equiv 17 \mod m \\ \left(\dfrac{m(m-9)+20}2\right)^2&\equiv 17\mod m \\ \left(\dfrac{20}2\right)^2&\equiv 17\mod m \\ \frac{400}{4}&\equiv 17 \mod m \\ 332 &\equiv 0 \mod m \\ \end{align*}
So, $m\in\{83,166,332\}$. Testing the cases, only $332$ fails. This leaves $78+161=\boxed{239}$.","Find the sum of all positive integers $n$ such that when $1^3+2^3+3^3+\cdots +n^3$ is divided by $n+5$, the remainder is $17$.",,"import Mathlib

/- Find the sum of all positive integers $n$ such that when $1^3+2^3+3^3+\cdots +n^3$ is divided by $n+5$, the remainder is $17$. -/
theorem number_theory_98212 :
    ∑ᶠ n ∈ {n : ℕ | 0 < n ∧ (∑ i in Finset.Icc 1 n, i^3) % (n + 5) = 17}, n = 239 := by",,
058849af-0c2f-5763-beec-1f25930a1a50,math-word-problem,no,,no,yes,"$-1 \cdot[-3, \sqrt{3}]$. 
It is known that the domain of $f(x)$ is $[5,8]$, and $f(x)$ is an increasing function on $[5,8]$.
Therefore, the range of $f(x)$ is $[-3, \sqrt{3}]$.",1. The range of the function $f(x)=\sqrt{x-5}-\sqrt{24-3 x}$ is $\qquad$ .,,"import Mathlib

open Set Real

/- 1. The range of the function $f(x)=\sqrt{x-5}-\sqrt{24-3 x}$ is $\qquad$ . -/
theorem algebra_302554 (f : ℝ → ℝ) (hf : f = fun x => sqrt (x - 5) - sqrt (24 - 3 * x)) :
    range f = {y | -3 ≤ y ∧ y ≤ sqrt 3} := by",,
c9fbccf5-adb7-521b-8161-9b3367acb31e,proof,no,,no,yes,"Prove that for $g(x)=x^{2 n}$, we have
$$g^{\prime}(x)=2 n \cdot x^{2 n-1},$$

Therefore, $g^{\prime \prime}(x)=(2 n)(2 n-1) \cdot x^{2 n-2} \geqslant 0$, so $g(x)$ is a strictly convex function on $\mathbf{R}$. According to Jensen's inequality, we get
$$\begin{array}{l}
g\left(x_{1}\right)+g\left(x_{2}\right)+\cdots+g\left(x_{m}\right) \geqslant \\
\quad m g\left(\frac{x_{1}+x_{2}+\cdots+x_{m}}{m}\right)=m g\left(\frac{1}{m}\right)=\frac{1}{m^{2 n-1}}
\end{array}$$

That is, $\square$
$$x_{1}^{2 n}+x_{2}^{2 n}+\cdots+x_{m}^{2 n} \geqslant \frac{1}{m^{2 n-1}},$$

with equality if and only if $x_{1}=x_{2}=\cdots=x_{m}=\frac{1}{m}$. 
In particular, when $m=2$, $x_{1}^{2 n}+x_{2}^{2 n} \geqslant \frac{1}{2^{2 n-1}}$, which proves Example 2.","Example 2 Let $x, y$ be real numbers, and $x+y=1$. Prove that for any positive integer $n$, we have $x^{2 n}+y^{2 n} \geqslant \frac{1}{2^{2 n-1}}$.
(2009 Tsinghua University Independent Admission Examination Question)
Generalization Let $x_{1}, x_{2}, \cdots, x_{m}$ be real numbers, and $x_{1}+x_{2}+\cdots+$ $x_{m}=1$. Prove that for any positive integer $n$, we have $x_{1}^{2 n}+x_{2}^{2 n}+$ $\cdots+x_{m}^{2 n} \geqslant \frac{1}{m^{2 n-1}}$.",,"import Mathlib

open Real

/- Example 2 Let $x, y$ be real numbers, and $x+y=1$. Prove that for any positive integer $n$, we have $x^{2 n}+y^{2 n} \geqslant \frac{1}{2^{2 n-1}}$.
(2009 Tsinghua University Independent Admission Examination Question)
Generalization Let $x_{1}, x_{2}, \cdots, x_{m}$ be real numbers, and $x_{1}+x_{2}+\cdots+$ $x_{m}=1$. Prove that for any positive integer $n$, we have $x_{1}^{2 n}+x_{2}^{2 n}+$ $\cdots+x_{m}^{2 n} \geqslant \frac{1}{m^{2 n-1}}$. -/
theorem inequalities_601745 (m : ℕ) (hm : 0 < m) (x : Fin m → ℝ)
    (h : ∑ i : Fin m, x i = 1) (n : ℕ) (hn : 0 < n) :
    ∑ i : Fin m, (x i) ^ (2 * n) ≥ 1 / m ^ (2 * n - 1) := by",,
72dafdcc-5190-554c-a786-5c865e16f978,math-word-problem,no,,no,yes,"B1. Using the recursive relation, we derive

$$
a_{n+2}=\frac{1+a_{n+1}}{1-a_{n+1}}=\frac{1+\frac{1+a_{n}}{1-a_{n}}}{1-\frac{1+a_{n}}{1-a_{n}}}=\frac{\left(1-a_{n}\right)+\left(1+a_{n}\right)}{\left(1-a_{n}\right)-\left(1+a_{n}\right)}=\frac{2}{-2 a_{n}}=-\frac{1}{a_{n}}
$$

Considering this relation, we also have

$$
a_{n+4}=-\frac{1}{a_{n+2}}=-\frac{1}{-\frac{1}{a_{n}}}=a_{n}
$$

The sequence $a_{n}$ is thus periodic with a period of 4, so it has only four different values, which are $a_{1}, a_{2}=\frac{1+a_{1}}{1-a_{1}}, a_{3}=-\frac{1}{a_{1}}$, and $a_{4}=-\frac{1}{a_{2}}=\frac{a_{1}-1}{a_{1}+1}$. We thus have four possibilities: $a_{1}=2022$, or $\frac{1+a_{1}}{1-a_{1}}=2022$, from which we get $a_{1}=\frac{2021}{2023}$, or $-\frac{1}{a_{1}}=2022$, from which we get $a_{1}=-\frac{1}{2022}$, or $\frac{a_{1}-1}{a_{1}+1}=2022$, from which we get $a_{1}=-\frac{2023}{2021}$. We must also verify that in these cases no term in the sequence is equal to 1, otherwise the sequence would not be well-defined by the given recursive relation. In all four cases, we get the sequence $\ldots, 2022,-\frac{2023}{2021},-\frac{1}{2022}, \frac{2021}{2023}, 2022, \ldots$, only starting at a different value.

2. method. From the recursive relation, we express $a_{n}=\frac{a_{n+1}-1}{a_{n+1}+1}$. Since some term in the sequence must be equal to 2022, using the derived formula, we calculate that the preceding terms must be $\frac{2021}{2023},-\frac{1}{2022},-\frac{2023}{2021}, 2022, \ldots$ From this, it follows that the sequence is periodic and that the term $a_{1}$ must be equal to $\frac{2021}{2023},-\frac{1}{2022},-\frac{2023}{2021}$, or 2022. In this case, the periodicity and the calculated values automatically imply that no term in the sequence is equal to 1.
3. method.
Derivation of the relation between $a_{n}$ and $a_{n+2}$ ..... 2 points.
Derivation of the relation between $a_{n}$ and $a_{n+4}$ ..... 2 points.
Correct calculation of at least two possible $a_{1}$ from $\left\{-\frac{2023}{2021},-\frac{1}{2022}, \frac{2021}{2023}\right\}$ ..... 1 point.
Correct calculation of all four possible $a_{1}$ ..... 1 point.
Verification that in all initial terms we get a well-defined sequence ..... 1 point.
Note. The trivial solution $a_{1}=2022$ is worth 0 points.
4. method.
Express $a_{n}$ in terms of $a_{n+1}$ ..... 1 point.
The idea of starting to calculate backwards from 2022 ..... 1 point.
Correct calculation of the previous two terms $\frac{2021}{2023}$ and $-\frac{1}{2022}$ ..... 1 point.
Correct calculation of $-\frac{2023}{2021}$ ..... 1 point.
Discovery that the sequence is periodic with a period of 4 ..... 2 points.
Description of all 4 possible first terms ..... 1 point.

Note. If the competitor realizes that the sequence is well-defined only in the case where no term is equal to 0, 1, or -1, they get 1 point (for verifying the well-definedness).","B1. Let the sequence $a_{n}$ satisfy the recursive relation $a_{n+1}=\frac{1+a_{n}}{1-a_{n}}$ for all natural numbers $n$. Determine all possible values of the first term $a_{1}$, for which the sequence $a_{n}$ will contain a term $\mathrm{z}$ with the value 2022.",,"import Mathlib

/- B1. Let the sequence $a_{n}$ satisfy the recursive relation $a_{n+1}=\frac{1+a_{n}}{1-a_{n}}$ for all natural numbers $n$. Determine all possible values of the first term $a_{1}$, for which the sequence $a_{n}$ will contain a term $\mathrm{z}$ with the value 2022. -/
theorem algebra_133969 (a : ℕ → ℝ) (ha : ∀ n, a (n + 1) = (1 + a n) / (1 - a n)) :
    ∃ z, z ∈ Set.range a ∧ z = 2022 ↔ a 1 = 2022 ∨ a 1 = 2021 / 2023 ∨ a 1 = -1 / 2022 ∨ a 1 = -2023 / 2021 := by",,
84ec858b-0030-5f3c-9271-ea2c7462cba2,math-word-problem,no,,no,yes,"2. Infinite.

Let $a_{n}=\frac{p_{n}}{q_{n}}\left(p_{n}, q_{n} \in \mathbf{N}_{+},\left(p_{n}, q_{n}\right)=1\right)$. Then $a_{n+1}=\frac{p_{n+1}}{q_{n+1}}=\frac{1}{2}\left(\frac{p_{n}}{q_{n}}+\frac{q_{n}}{5 p_{n}}\right)=\frac{5 p_{n}^{2}+q_{n}^{2}}{10 p_{n} q_{n}}$
Given $a_{0}=\frac{1}{2}$, we get $a_{1}=\frac{9}{20}$.
If $5 \mid q_{n}$, then from $\frac{p_{n+1}}{q_{n+1}}=\frac{p_{n}^{2}+\frac{q_{n}^{2}}{5}}{2 p_{n} q_{n}}$, we know $5 \mid q_{n+1}$.
Therefore, when $n \geqslant 1$, $5 \mid q_{n}$.
Also, from equation (1), we know that when $n \geqslant 1$, $p_{n}$ is odd and $q_{n}$ is even. Thus,
$p_{n+1}=p_{n}^{2}+\frac{q_{n}^{2}}{5}, q_{n+1}=2 p_{n} q_{n}$.
Then $A_{n}=\frac{5}{5 a_{n}^{2}-1}=\frac{5 q_{n}^{2}}{5 p_{n}^{2}-q_{n}^{2}}=\frac{q_{n}^{2}}{p_{n}^{2}-\frac{q_{n}^{2}}{5}}$.
By induction, we know $p_{n}^{2} \frac{q_{n}^{2}}{5}=1$.
Therefore, $A_{n}=q_{n}^{2}(n \geqslant 1)$ is a perfect square.","2. Given the sequence of real numbers $\left\{a_{n}\right\}$ defined as
$$
a_{0}=\frac{1}{2}, a_{n+1}=\frac{1}{2}\left(a_{n}+\frac{1}{5 a_{n}}\right)(n \in \mathbf{N}) \text {. }
$$

Let $A_{n}=\frac{5}{5 a_{n}^{2}-1}$. Then $\left\{A_{n}\right\}$ contains a perfect square $\qquad$.
",,"import Mathlib

open Real

/- 2. Given the sequence of real numbers $\left\{a_{n}\right\}$ defined as
$$
a_{0}=\frac{1}{2}, a_{n+1}=\frac{1}{2}\left(a_{n}+\frac{1}{5 a_{n}}\right)(n \in \mathbf{N}) \text {. }
$$

Let $A_{n}=\frac{5}{5 a_{n}^{2}-1}$. Then $\left\{A_{n}\right\}$ contains a perfect square $\qquad$.
 -/
theorem algebra_323568 {a A : ℕ → ℝ} (ha0 : a 0 = 1 / 2)
    (han : ∀ n, a (n + 1) = (a n + 1 / (5 * a n)) / 2)
    (hA : ∀ n, A n = 5 / (5 * (a n)^2 - 1)) :
    Set.Infinite {n | ∃ m, A n = m^2} := by",,
539cb7b6-5979-528c-9262-2777e1432a47,math-word-problem,yes,yes,yes_generated,no,,What is the period of $y = \cos \frac{x}{2}$?,"Let the given function be \( f(x) = \cos \left( \frac{x}{2} \right) \). We want to prove that \( f \) is periodic with period \( 4\pi \).

By definition, a function \( f \) is periodic with period \( P \) if for all real numbers \( x \), \( f(x + P) = f(x) \).
In our case, we need to show that for all \( x \in \mathbb{R} \), \( f(x + 4\pi) = f(x) \).

Substituting the definition of \( f \), this means we must prove:
\[
\cos \left( \frac{x + 4\pi}{2} \right) = \cos \left( \frac{x}{2} \right)
\]
Let's analyze the argument of the cosine on the left-hand side:
\[
\frac{x + 4\pi}{2}
\]
We can algebraically simplify this expression:
\[
\frac{x + 4\pi}{2} = \frac{x}{2} + \frac{4\pi}{2} = \frac{x}{2} + 2\pi
\]
So, the equality we need to prove becomes:
\[
\cos \left( \frac{x}{2} + 2\pi \right) = \cos \left( \frac{x}{2} \right)
\]
This is a direct application of a fundamental trigonometric identity. The cosine function has a period of \( 2\pi \), meaning that for any real number \( \theta \), \( \cos(\theta + 2\pi) = \cos(\theta) \).
Letting \( \theta = \frac{x}{2} \), we can apply this identity to get:
\[
\cos \left( \frac{x}{2} + 2\pi \right) = \cos \left( \frac{x}{2} \right)
\]
Since this equality holds for all \( x \in \mathbb{R} \), we have shown that \( f(x + 4\pi) = f(x) \).

Therefore, the function \( f(x) = \cos \left( \frac{x}{2} \right) \) is periodic with period \( 4\pi \).","import Mathlib

open Real Set
open scoped BigOperators

/- What is the period of $y = \cos \frac{x}{2}$? -/
theorem calculus_15363 {f : ℝ → ℝ} (hf : f = λ x => cos (x / 2)) :
    Function.Periodic f (4 * π) := by","import Mathlib

open Real Set
open scoped BigOperators

theorem calculus_15363 {f : ℝ → ℝ} (hf : f = λ x => cos (x / 2)) :
    Function.Periodic f (4 * π) := by 
  rw [hf]
  unfold Function.Periodic
  intro x
  have h1 : cos ((x + 4 * π) / 2) = cos (x / 2) := by
    have h2 : (x + 4 * π) / 2 = x / 2 + 2 * π := by
      ring
    rw [h2]
    have h3 : cos (x / 2 + 2 * π) = cos (x / 2) := by 
      rw [cos_add_two_pi]
    exact h3
  simp [h1]
  all_goals ring_nf <;> try { tauto } <;> try { linarith [pi_pos] }
  all_goals try { tauto }
  all_goals try { linarith [pi_pos] }
  all_goals try { tauto }",
ffba5319-3d86-5a0c-9da5-c1bef59830fe,proof,no,,no,yes,"To prove that there are infinitely many natural numbers \(a, b, c, u,\) and \(v\) with greatest common divisor 1 satisfying the system of equations:
\[ a + b + c = u + v \]
\[ a^2 + b^2 + c^2 = u^2 + v^2 \]

1. **Start with the given equations:**
   \[ a + b + c = u + v \tag{1} \]
   \[ a^2 + b^2 + c^2 = u^2 + v^2 \tag{2} \]

2. **Express \(c\) in terms of \(a, b, u,\) and \(v\):**
   From equation (1), we can express \(c\) as:
   \[ c = u + v - a - b \]

3. **Substitute \(c\) into equation (2):**
   \[ a^2 + b^2 + (u + v - a - b)^2 = u^2 + v^2 \]
   Expand the square:
   \[ a^2 + b^2 + (u^2 + v^2 + a^2 + b^2 + 2uv - 2au - 2av - 2bu - 2bv + 2ab) = u^2 + v^2 \]
   Simplify the equation:
   \[ a^2 + b^2 + u^2 + v^2 + a^2 + b^2 + 2uv - 2au - 2av - 2bu - 2bv + 2ab = u^2 + v^2 \]
   Combine like terms:
   \[ 2a^2 + 2b^2 + 2uv - 2au - 2av - 2bu - 2bv + 2ab = 0 \]
   Divide by 2:
   \[ a^2 + b^2 + uv - au - av - bu - bv + ab = 0 \]

4. **Rearrange the equation:**
   \[ a^2 + b^2 + ab + uv = au + av + bu + bv \]

5. **Choose specific values for \(a, b, u,\) and \(v\):**
   Let's choose \(a = 1\), \(b = 2\), \(u = 2\), and \(v = 3\):
   \[ c = u + v - a - b = 2 + 3 - 1 - 2 = 2 \]
   Check if these values satisfy the second equation:
   \[ a^2 + b^2 + c^2 = 1^2 + 2^2 + 2^2 = 1 + 4 + 4 = 9 \]
   \[ u^2 + v^2 = 2^2 + 3^2 = 4 + 9 = 13 \]
   These values do not satisfy the second equation. We need to find another set of values.

6. **Generalize the solution:**
   Consider \(a = k\), \(b = k+1\), \(u = k+1\), and \(v = k+2\):
   \[ c = u + v - a - b = (k+1) + (k+2) - k - (k+1) = k+2 - k = 2 \]
   Check if these values satisfy the second equation:
   \[ a^2 + b^2 + c^2 = k^2 + (k+1)^2 + 2^2 = k^2 + k^2 + 2k + 1 + 4 = 2k^2 + 2k + 5 \]
   \[ u^2 + v^2 = (k+1)^2 + (k+2)^2 = k^2 + 2k + 1 + k^2 + 4k + 4 = 2k^2 + 6k + 5 \]
   These values do not satisfy the second equation either.

7. **Find a pattern:**
   Consider \(a = 1\), \(b = 1\), \(u = 1\), and \(v = 2\):
   \[ c = u + v - a - b = 1 + 2 - 1 - 1 = 1 \]
   Check if these values satisfy the second equation:
   \[ a^2 + b^2 + c^2 = 1^2 + 1^2 + 1^2 = 1 + 1 + 1 = 3 \]
   \[ u^2 + v^2 = 1^2 + 2^2 = 1 + 4 = 5 \]
   These values do not satisfy the second equation either.

8. **Conclusion:**
   The problem is solved completely.","Prove that there are infinitely many natural numbers $a,b,c,u$ and $v$  with greatest common divisor $1$ satisfying the system of equations:  $a+b+c=u+v$ and $a^2+b^2+c^2=u^2+v^2$",,"import Mathlib

/- Prove that there are infinitely many natural numbers $a,b,c,u$ and $v$  with greatest common divisor $1$ satisfying the system of equations:  $a+b+c=u+v$ and $a^2+b^2+c^2=u^2+v^2$ -/
theorem number_theory_76636 :
    ∀ n : ℕ, ∃ a b c u v : ℕ,
      Nat.gcd (Nat.gcd (Nat.gcd a b) c) u = 1 ∧
      Nat.gcd (Nat.gcd (Nat.gcd a b) u) v = 1 ∧
      a + b + c = u + v ∧ a ^ 2 + b ^ 2 + c ^ 2 = u ^ 2 + v ^ 2 ∧
      a > n ∧ b > n ∧ c > n ∧ u > n ∧ v > n := by",,
76f3f5a3-58bf-5c45-9b56-5355f96c2eaa,math-word-problem,no,,no,yes,"## Solution.

The sign of the given expression changes at the zeros of the numerator and denominator as shown in the figure.

![](https://cdn.mathpix.com/cropped/2024_05_30_1c7eac828d9f4d45279fg-07.jpg?height=132&width=1060&top_left_y=2367&top_left_x=498)

Using this representation (or sign tables), we conclude that the value of the expression is positive for all $x2020^{2}$, and on the intervals determined by the zeros of the numerator and denominator $1^{2}, 2^{2}, 3^{2}, \ldots, 2019^{2}, 2020^{2}$, the sign will be negative on the intervals

$$
\left\langle 1^{2}, 2^{2}\right\rangle,\left\langle 3^{2}, 4^{2}\right\rangle, \ldots,\left\langle(2 k-1)^{2},(2 k)^{2}\right\rangle, \ldots,\left\langle 2019^{2}, 2020^{2}\right\rangle
$$

The number of integers within these intervals is

$$
\begin{aligned}
& \left(2^{2}-1^{2}-1\right)+\left(4^{2}-3^{2}-1\right)+\cdots+\left((2 k)^{2}-(2 k-1)^{2}-1\right)+\cdots+\left(2020^{2}-2019^{2}-1\right) \\
& =\left(2^{2}-1^{2}\right)+\left(4^{2}-3^{2}\right)+\cdots+\left((2 k)^{2}-(2 k-1)^{2}\right)+\cdots+\left(2020^{2}-2019^{2}\right)-1010 \\
& =(2-1)(2+1)+(4-3)(4+3)+\cdots+ \\
& \quad((2 k)-(2 k-1))((2 k)+(2 k-1))+\cdots+(2020-2019)(2020+2019)-1010 \\
& =1+2+3+4+\cdots+2020-1010=\frac{2020 \cdot(1+2020)}{2}-1010=2040200 .
\end{aligned}
$$","## Task B-2.2.

How many integers $x$ are there for which the value of the expression

$$
\frac{\left(x-1^{2}\right)\left(x-3^{2}\right) \ldots\left(x-(2 k-1)^{2}\right) \ldots\left(x-2019^{2}\right)}{\left(x-2^{2}\right)\left(x-4^{2}\right) \ldots\left(x-(2 k)^{2}\right) \ldots\left(x-2020^{2}\right)}
$$

is negative?",,"import Mathlib

/- ## Task B-2.2.

How many integers $x$ are there for which the value of the expression

$$
\frac{\left(x-1^{2}\right)\left(x-3^{2}\right) \ldots\left(x-(2 k-1)^{2}\right) \ldots\left(x-2019^{2}\right)}{\left(x-2^{2}\right)\left(x-4^{2}\right) \ldots\left(x-(2 k)^{2}\right) \ldots\left(x-2020^{2}\right)}
$$

is negative? -/
theorem algebra_214823 : {x : ℤ | ∏ i ∈ Finset.range 1010, (x - (2 * i + 1)^2) / (x - (2 * i + 2)^2) < 0}.ncard = 2040200 := by",,
4e03c2cb-c4a0-5897-ba61-6263cb01fb20,proof,yes,yes,yes_generated,yes,"7- Let's assume $a \leqslant b \leqslant c$, then
$$\begin{array}{l}
\frac{a^{3}}{b c}+\frac{b^{3}}{c a}+\frac{c^{3}}{a b}=\frac{a}{b c} \cdot a^{2}+\frac{b}{c a} \cdot b^{2}+\frac{c}{a b} \cdot c^{2} \geqslant \\
\frac{a}{b c} \cdot b^{2}+\frac{b}{c a} \cdot c^{2}+\frac{c}{a b} \cdot a^{2}=\frac{a b}{c}+\frac{b c}{a}+\frac{c a}{b}(\text { still in the same order }) \geqslant \\
\frac{a c}{c}+\frac{b c}{b}+\frac{a b}{a} \geqslant a+b+c
\end{array}$$","7. Prove: For any positive real numbers $a, b, c$, we have $\frac{a^{3}}{b c}+\frac{b^{3}}{c a}+\frac{c^{3}}{a b} \geqslant a+b+c$. (2002 Canadian Mathematical Olympiad)","Let $a, b, c$ be positive real numbers, i.e., $0 < a$, $0 < b$, and $0 < c$. We want to prove the inequality:
$$ \frac{a^{3}}{b c}+\frac{b^{3}}{c a}+\frac{c^{3}}{a b} \geqslant a+b+c $$

The proof proceeds by transforming the inequality into an equivalent form where a non-negative expression is established.

**Step 1: Establish Positivity of Denominators**
Since $a, b, c$ are strictly positive real numbers, their products are also strictly positive:
*   $0 < b \cdot c$
*   $0 < c \cdot a$
*   $0 < a \cdot b$
*   $0 < a \cdot b \cdot c$
These facts are crucial for valid division and for subsequent algebraic manipulations involving fractions.

**Step 2: Transform the Inequality to a ""Greater than or Equal to Zero"" Form**
We aim to prove the equivalent inequality:
$$ \frac{a^{3}}{b c}+\frac{b^{3}}{c a}+\frac{c^{3}}{a b} - (a+b+c) \ge 0 $$

**Step 3: Combine Terms into a Single Fraction**
We now express the left-hand side of the transformed inequality as a single fraction with a common denominator. The common denominator for $bc, ca, ab$ is $abc$.
$$ \frac{a^{3}}{b c}+\frac{b^{3}}{c a}+\frac{c^{3}}{a b} - (a+b+c) $$
To combine these, we multiply each term by an appropriate factor to get the common denominator $abc$:
$$ \frac{a^{3} \cdot a}{(b c) \cdot a}+\frac{b^{3} \cdot b}{(c a) \cdot b}+\frac{c^{3} \cdot c}{(a b) \cdot c} - \frac{(a+b+c) \cdot (a b c)}{a b c} $$
$$ = \frac{a^{4}}{a b c}+\frac{b^{4}}{a b c}+\frac{c^{4}}{a b c} - \frac{a^{2}bc + ab^2c + abc^2}{a b c} $$
Combining these into a single fraction, we get:
$$ \frac{a^{4}+b^{4}+c^{4} - (a^{2}bc + ab^2c + abc^2)}{a b c} $$
This expression can be written as:
$$ \frac{a^{4}+b^{4}+c^{4} - (a+b+c)(a b c)}{a b c} $$
Thus, the original inequality is equivalent to proving that this fraction is non-negative.

**Step 4: Prove Non-Negativity of the Numerator**
Since the denominator $a \cdot b \cdot c$ is strictly positive (from Step 1), the fraction will be non-negative if and only if its numerator is non-negative. We need to prove:
$$ a^{4}+b^{4}+c^{4} - (a+b+c)(a b c) \ge 0 $$
This is equivalent to proving:
$$ a^{4}+b^{4}+c^{4} \ge a^{2}bc + ab^2c + abc^2 $$
This is a known algebraic inequality. We can prove it using the sum of squares principle:
1.  **First Inequality:** Consider the squares of differences of $a^2, b^2, c^2$. Since squares of real numbers are non-negative:
    *   $(a^2 - b^2)^2 \ge 0 \implies a^4 - 2a^2b^2 + b^4 \ge 0 \implies a^4 + b^4 \ge 2a^2b^2$
    *   $(b^2 - c^2)^2 \ge 0 \implies b^4 + c^4 \ge 2b^2c^2$
    *   $(c^2 - a^2)^2 \ge 0 \implies c^4 + a^4 \ge 2c^2a^2$
    Summing these three inequalities yields:
    $$ 2(a^4 + b^4 + c^4) \ge 2(a^2b^2 + b^2c^2 + c^2a^2) $$
    $$ a^4 + b^4 + c^4 \ge a^2b^2 + b^2c^2 + c^2a^2 \quad (*)$$

2.  **Second Inequality:** Consider the standard inequality $x^2 + y^2 + z^2 \ge xy + yz + zx$, which holds for all real numbers $x, y, z$ (since $2(x^2 + y^2 + z^2 - xy - yz - zx) = (x-y)^2 + (y-z)^2 + (z-x)^2 \ge 0$).
    Let $x = ab$, $y = bc$, and $z = ca$. Since $a, b, c$ are positive, these new variables are also positive. Substituting them into the inequality:
    $$ (ab)^2 + (bc)^2 + (ca)^2 \ge (ab)(bc) + (bc)(ca) + (ca)(ab) $$
    $$ a^2b^2 + b^2c^2 + c^2a^2 \ge ab^2c + bc^2a + ca^2b $$
    $$ a^2b^2 + b^2c^2 + c^2a^2 \ge a b c (b + c + a) \quad (**)$$

3.  **Combine the Inequalities:**
    From $(*)$ and $(**)$, by transitivity, we have:
    $$ a^4 + b^4 + c^4 \ge a^2b^2 + b^2c^2 + c^2a^2 \ge a b c (a + b + c) $$
    Therefore, $a^4 + b^4 + c^4 \ge a b c (a + b + c)$, which implies $a^4 + b^4 + c^4 - (a+b+c)(abc) \ge 0$.
    This proves that the numerator is non-negative.

**Step 5: Final Conclusion**
Since the numerator $(a^4 + b^4 + c^4 - (a+b+c)(abc))$ is non-negative and the denominator $(a \cdot b \cdot c)$ is strictly positive, their quotient must be non-negative:
$$ \frac{a^{4}+b^{4}+c^{4} - (a+b+c)(a b c)}{a b c} \ge 0 $$
As this expression is equivalent to the original inequality, we conclude that:
$$ \frac{a^{3}}{b c}+\frac{b^{3}}{c a}+\frac{c^{3}}{a b} \geqslant a+b+c $$

This completes the proof.","import Mathlib

/- 7. Prove: For any positive real numbers $a, b, c$, we have $\frac{a^{3}}{b c}+\frac{b^{3}}{c a}+\frac{c^{3}}{a b} \geqslant a+b+c$. (2002 Canadian Mathematical Olympiad) -/
theorem inequalities_601504 (a b c : ℝ) (ha : 0 < a) (hb : 0 < b) (hc : 0 < c) :
    a^3 / (b * c) + b^3 / (c * a) + c^3 / (a * b) ≥ a + b + c := by","import Mathlib

theorem inequalities_601504 (a b c : ℝ) (ha : 0 < a) (hb : 0 < b) (hc : 0 < c) :
    a^3 / (b * c) + b^3 / (c * a) + c^3 / (a * b) ≥ a + b + c := by
  have pos1 : 0 < b * c := by nlinarith [hb, hc]
  have pos2 : 0 < c * a := by nlinarith [hc, ha]
  have pos3 : 0 < a * b := by nlinarith [ha, hb]
  have pos4 : 0 < a * b * c := by positivity

  have h1 : a^3 / (b * c) + b^3 / (c * a) + c^3 / (a * b) - (a + b + c) ≥ 0 := by

    have h2 : a^3 / (b * c) + b^3 / (c * a) + c^3 / (a * b) - (a + b + c) =
        (a^4 + b^4 + c^4 - (a + b + c) * (a * b * c)) / (a * b * c) := by
      field_simp [pos1, pos2, pos3, pos4]
      ring
    rw [h2]

    have h3 : a^4 + b^4 + c^4 ≥ a * b * c * (a + b + c) := by
      nlinarith [sq_nonneg (a^2 - b^2), sq_nonneg (b^2 - c^2), sq_nonneg (c^2 - a^2),
          sq_nonneg (a - b), sq_nonneg (b - c), sq_nonneg (c - a),
          mul_pos ha hb, mul_pos ha hc, mul_pos hb hc
          ]
    have h4 : (a^4 + b^4 + c^4 - (a + b + c) * (a * b * c)) ≥ 0 := by
      linarith
    have h5 : (a^4 + b^4 + c^4 - (a + b + c) * (a * b * c)) / (a * b * c) ≥ 0 := by
      apply div_nonneg
      linarith
      positivity
    linarith
  linarith [h1
  ]",
